;target;fixation_x;entropy_x;fixation_y;entropy_y;difference_entropy
1569;המכולות;2.0;1.9224;6.0;6.1618;-4.2394
1335;היכולות;2.0;1.8025;6.0;6.037699999999999;-4.235199999999999
4959;רעיונות;2.0;0.5740999999999999;6.0;4.8038;-4.2297
3637;מגעילים;2.0;1.3824;6.0;5.6103000000000005;-4.2279
4371;משרוקית;2.0;1.0894;6.0;5.3158;-4.2264
4970;שאוהבים;2.0;1.2314;6.0;5.456500000000001;-4.225100000000001
2815;חלבונים;2.0;1.0415;6.0;5.266299999999998;-4.224799999999998
5505;תיקונים;2.0;0.9824;6.0;5.2034;-4.221
3305;לכותרות;2.0;1.0455;6.0;5.2627000000000015;-4.217200000000002
4608;סיכונים;2.0;0.6426000000000001;6.0;4.859499999999999;-4.216899999999999
4085;מנוצחים;2.0;0.6184;6.0;4.834999999999999;-4.216599999999999
1924;העמודים;2.0;1.1114000000000002;6.0;5.327800000000001;-4.2164
612;בציורים;2.0;1.2316999999999998;6.0;5.4469;-4.2152
382;ביחידות;2.0;0.2161;6.0;4.4298;-4.2137
273;בבחורים;2.0;1.37;6.0;5.583499999999999;-4.213499999999999
4531;נידונים;2.0;1.4202;6.0;5.6274;-4.2072
4449;מתלבשים;2.0;1.2747;6.0;5.4814;-4.2067
424;בכמויות;2.0;0.7458999999999999;6.0;4.9505;-4.2046
3917;מזמינים;2.0;0.5113;6.0;4.713499999999999;-4.202199999999999
3466;לצורכים;2.0;0.2053;6.0;4.4019;-4.1966
1952;הפגישות;2.0;0.5522;6.0;4.7476;-4.1954
4180;מערבבים;2.0;0.8853;6.0;5.0782;-4.1929
617;בצמיגים;2.0;0.3707;6.0;4.563;-4.1922999999999995
455;במובנים;2.0;1.4268;6.0;5.6129;-4.1861
3634;מגניבות;2.0;1.6926;6.0;5.8787;-4.1861
402;ביעילות;2.0;0.6949;6.0;4.8782;-4.1833
549;בסימנים;2.0;0.5969;6.0;4.777000000000001;-4.180100000000001
3257;לחלומות;2.0;0.3809000000000001;6.0;4.558699999999999;-4.177799999999999
583;בעקביות;2.0;1.2402000000000002;6.0;5.417299999999999;-4.177099999999999
4805;צוללנים;2.0;0.1051;6.0;4.2813;-4.1762
423;בכלובים;2.0;0.7373999999999999;6.0;4.912899999999999;-4.175499999999999
3575;מאלוהים;2.0;1.0840999999999998;6.0;5.2578999999999985;-4.173799999999998
3282;ליהודים;2.0;0.7292;6.0;4.8978;-4.1686000000000005
3683;מהדברים;2.0;0.6526;6.0;4.8199999999999985;-4.167399999999999
1970;הפטריות;2.0;1.4089999999999996;6.0;5.575799999999999;-4.166799999999999
4857;קורבנות;2.0;0.7140000000000001;6.0;4.8771;-4.1631
4049;ממהירות;2.0;1.0582;6.0;5.2208;-4.162599999999999
3070;לבוגרים;2.0;1.5638;6.0;5.7178;-4.154
1076;הדרושים;2.0;1.0958;6.0;5.2493;-4.153499999999999
4082;מנוולים;2.0;1.4847;6.0;5.6378;-4.1531
624;בקביעות;2.0;1.3000999999999998;6.0;5.453199999999999;-4.153099999999999
149;אמנויות;2.0;2.1762;6.0;6.3271;-4.1509
4769;פנימיים;2.0;1.7987000000000002;6.0;5.949000000000002;-4.150300000000001
191;אקזוטית;2.0;0.9417;6.0;5.0912;-4.1495
3930;מחזורים;2.0;0.7639999999999999;6.0;4.910399999999999;-4.146399999999999
2811;חישובים;2.0;2.5553;6.0;6.7015;-4.1462
665;בריונות;2.0;1.3406000000000002;6.0;5.4819;-4.1413
528;בנחישות;2.0;1.4755;6.0;5.615999999999999;-4.1404999999999985
4028;מכריזים;2.0;0.7856;6.0;4.9244;-4.138800000000001
3264;לחתולים;2.0;1.1176;6.0;5.254;-4.1364
1899;העוזרים;2.0;0.8141999999999999;6.0;4.95;-4.135800000000001
1920;העלובים;2.0;1.3291;6.0;5.464500000000001;-4.135400000000001
2823;חסכונות;2.0;0.8968;6.0;5.024600000000001;-4.1278000000000015
778;גרעינים;2.0;0.5981000000000002;6.0;4.725199999999999;-4.127099999999999
2321;התושבים;2.0;0.5711;6.0;4.697;-4.1259
2818;חלקיקים;2.0;0.3938;6.0;4.518000000000002;-4.124200000000002
2598;וחושבים;2.0;1.4922999999999995;6.0;5.615399999999998;-4.123099999999999
317;בהריסות;2.0;0.7609999999999999;6.0;4.8836;-4.1226
1193;החביבים;2.0;1.9632;6.0;6.0775000000000015;-4.114300000000002
2188;הרשומות;2.0;1.2954;6.0;5.404099999999999;-4.108699999999999
1886;העבירות;2.0;0.7685000000000001;6.0;4.870099999999999;-4.101599999999999
4500;מתקרבים;2.0;1.1972;6.0;5.2983;-4.101100000000001
3563;מאחסנים;2.0;0.9554;6.0;5.0558999999999985;-4.1004999999999985
2371;התכניות;2.0;1.8755;6.0;5.972899999999997;-4.097399999999998
1948;העתיקים;2.0;2.0032;6.0;6.0985;-4.0953
4693;עצבניים;2.0;0.9578;6.0;5.052999999999999;-4.095199999999999
4963;רצחניים;2.0;0.9062;6.0;5.001299999999999;-4.095099999999999
1348;היעלמות;2.0;0.8238;6.0;4.918799999999999;-4.094999999999999
1925;העמוקים;2.0;1.7178999999999998;6.0;5.8039000000000005;-4.086
3038;לאיומים;2.0;1.6756;6.0;5.760699999999999;-4.085099999999999
2482;התשיעית;2.0;0.9241;6.0;5.008199999999999;-4.0840999999999985
4994;שבחורים;2.0;2.4193;6.0;6.501499999999997;-4.082199999999998
2131;הקשורים;2.0;2.4125;6.0;6.4896;-4.0771
194;אקסטרים;2.0;1.5017;6.0;5.578199999999999;-4.076499999999999
3322;למגורים;2.0;2.1736;6.0;6.2414999999999985;-4.067899999999998
1067;הדימיון;2.0;0.30789999999999995;6.0;4.3752;-4.0673
2067;הקדומים;2.0;1.5690999999999995;6.0;5.6362;-4.0671
5496;תחתונים;2.0;1.3302999999999998;6.0;5.396299999999999;-4.065999999999999
4556;נסיונות;2.0;1.0757;6.0;5.1385000000000005;-4.0628
731;בתכניות;2.0;0.4148;6.0;4.4752;-4.0604000000000005
2072;הקדמיים;2.0;1.7445;6.0;5.802000000000001;-4.057500000000001
4533;ניזונים;2.0;1.1703;6.0;5.2273999999999985;-4.057099999999998
4700;עקרונות;2.0;1.1431;6.0;5.1999;-4.056800000000001
2617;וילונות;2.0;1.3022;6.0;5.3541;-4.0519
1984;הפנויות;2.0;1.5234;6.0;5.5752000000000015;-4.051800000000002
2810;חיקויים;2.0;1.3371;6.0;5.3889;-4.0518
1190;הזריקות;2.0;1.0514;6.0;5.0988;-4.0474
5296;שמיניות;2.0;0.8206;6.0;4.858899999999998;-4.038299999999999
3245;לזיכרון;2.0;0.478;6.0;4.515600000000001;-4.037600000000001
4059;ממיליון;2.0;0.4677;6.0;4.5041;-4.0364
833;האהובים;2.0;1.6185000000000005;6.0;5.654299999999999;-4.035799999999998
8;אגרופים;2.0;0.7911999999999999;6.0;4.8229;-4.0317
2854;טירונים;2.0;1.1172999999999995;6.0;5.1477;-4.030400000000001
4967;רקדניות;2.0;0.2689;6.0;4.2917999999999985;-4.022899999999998
