lang;fixation;target;trial;read;entropy
en;6;burrows;6;___rows;1.987
en;6;burrows;7;___row_;1.987
en;6;burrows;8;___rows;1.987
en;6;burrows;9;___rows;1.987
en;6;swamped;0;___m_e_;4.356
en;6;swamped;1;____pe_;4.701
en;6;swamped;2;__a__ed;4.539
en;6;swamped;3;____pe_;4.701
en;6;swamped;4;____ped;3.750
en;6;swamped;5;____ped;3.750
en;6;swamped;6;___mpe_;3.192
en;6;swamped;7;__amped;1.872
en;6;swamped;8;___m_ed;3.353
en;6;swamped;9;__amped;1.872
en;6;poisons;0;___sons;2.173
en;6;poisons;1;____ons;4.493
en;6;poisons;2;____ons;4.493
en;6;poisons;3;__isons;0.945
en;6;poisons;4;____ons;4.493
en;6;poisons;5;____on_;3.036
en;6;poisons;6;___sons;2.173
en;6;poisons;7;_____ns;5.323
en;6;poisons;8;____on_;3.036
en;6;poisons;9;____ons;4.493
en;6;thereby;0;__er_by;0.901
en;6;thereby;1;___reby;0.901
en;6;thereby;2;__e_eb_;0.901
en;6;thereby;3;___reby;0.901
en;6;thereby;4;____eby;1.699
en;6;thereby;5;___reby;0.901
en;6;thereby;6;____eby;1.699
en;6;thereby;7;___reby;0.901
en;6;thereby;8;___reby;0.901
en;6;thereby;9;___reby;0.901
en;6;compact;0;____act;0.947
en;6;compact;1;____ac_;3.394
en;6;compact;2;___pact;-0.000
en;6;compact;3;___pact;-0.000
en;6;compact;4;___pact;-0.000
en;6;compact;5;___pact;-0.000
en;6;compact;6;_____c_;5.719
en;6;compact;7;____act;0.947
en;6;compact;8;__m__ct;-0.000
en;6;compact;9;____act;0.947
en;6;merrily;0;____ily;2.406
en;6;merrily;1;___rily;1.290
en;6;merrily;2;___rily;1.290
en;6;merrily;3;____ily;2.406
en;6;merrily;4;___rily;1.290
en;6;merrily;5;____ily;2.406
en;6;merrily;6;____ily;2.406
en;6;merrily;7;___ril_;2.243
en;6;merrily;8;___rily;1.290
en;6;merrily;9;____ily;2.406
en;6;updates;0;___ate_;3.946
en;6;updates;1;___ate_;3.946
en;6;updates;2;__date_;1.573
en;6;updates;3;_____es;6.839
en;6;updates;4;__date_;1.573
en;6;updates;5;___ates;2.806
en;6;updates;6;__da_es;-0.000
en;6;updates;7;___ate_;3.946
en;6;updates;8;___ates;2.806
en;6;updates;9;____tes;1.026
en;6;estelle;0;___e_l_;4.012
en;6;estelle;1;____lle;3.494
en;6;estelle;2;____lle;3.494
en;6;estelle;3;__t_lle;-0.000
en;6;estelle;4;__telle;-0.000
en;6;estelle;5;____lle;3.494
en;6;estelle;6;___elle;2.286
en;6;estelle;7;____lle;3.494
en;6;estelle;8;___e_le;2.892
en;6;estelle;9;____lle;3.494
en;6;pleaded;0;____ded;3.105
en;6;pleaded;1;__e__e_;5.842
en;6;pleaded;2;___aded;1.804
en;6;pleaded;3;_____ed;7.323
en;6;pleaded;4;_____ed;7.323
en;6;pleaded;5;___a_ed;4.676
en;6;pleaded;6;____ded;3.105
en;6;pleaded;7;_____ed;7.323
en;6;pleaded;8;____de_;4.378
en;6;pleaded;9;___ade_;3.097
en;6;winslow;0;___s_ow;1.818
en;6;winslow;1;___s_ow;1.818
en;6;winslow;2;____low;1.611
en;6;winslow;3;____lo_;3.366
en;6;winslow;4;___slow;-0.000
en;6;winslow;5;___slo_;0.575
en;6;winslow;6;____low;1.611
en;6;winslow;7;___slow;-0.000
en;6;winslow;8;__nslo_;-0.000
en;6;winslow;9;_____o_;6.531
en;6;deserts;0;____rt_;3.684
en;6;deserts;1;___erts;1.581
en;6;deserts;2;____rt_;3.684
en;6;deserts;3;__s_rt_;1.310
en;6;deserts;4;___erts;1.581
en;6;deserts;5;___ert_;3.163
en;6;deserts;6;___e_ts;3.245
en;6;deserts;7;___erts;1.581
en;6;deserts;8;____rt_;3.684
en;6;deserts;9;__se_ts;1.147
en;6;mistook;0;___took;-0.000
en;6;mistook;1;__stook;-0.000
en;6;mistook;2;___took;-0.000
en;6;mistook;3;___t_ok;-0.000
en;6;mistook;4;___too_;1.978
en;6;mistook;5;__st_o_;0.256
en;6;mistook;6;___took;-0.000
en;6;mistook;7;___took;-0.000
en;6;mistook;8;__s__ok;0.576
en;6;mistook;9;____ook;1.758
en;6;hawking;0;____in_;6.776
en;6;hawking;1;____ing;6.570
en;6;hawking;2;__wking;0.854
en;6;hawking;3;___king;3.224
en;6;hawking;4;___k_n_;3.466
en;6;hawking;5;__wk_n_;1.696
en;6;hawking;6;___king;3.224
en;6;hawking;7;__wking;0.854
en;6;hawking;8;___king;3.224
en;6;hawking;9;__wking;0.854
en;6;farrell;0;__rrell;2.083
en;6;farrell;1;____ell;3.651
en;6;farrell;2;___rell;2.276
en;6;farrell;3;____ell;3.651
en;6;farrell;4;____ell;3.651
en;6;farrell;5;___rell;2.276
en;6;farrell;6;___rell;2.276
en;6;farrell;7;___rell;2.276
en;6;farrell;8;__r_ell;3.554
en;6;farrell;9;____ell;3.651
en;6;rollins;0;__l_ins;1.229
en;6;rollins;1;_____n_;7.309
en;6;rollins;2;____ins;4.355
en;6;rollins;3;___lins;1.674
en;6;rollins;4;___lin_;4.214
en;6;rollins;5;__ll_ns;1.375
en;6;rollins;6;____ins;4.355
en;6;rollins;7;__llins;0.834
en;6;rollins;8;_____ns;5.323
en;6;rollins;9;__ll_ns;1.375
en;6;commend;0;__m_end;-0.000
en;6;commend;1;___m_nd;2.098
en;6;commend;2;____end;1.611
en;6;commend;3;____end;1.611
en;6;commend;4;____en_;4.502
en;6;commend;5;__m_end;-0.000
en;6;commend;6;____end;1.611
en;6;commend;7;____end;1.611
en;6;commend;8;___m_nd;2.098
en;6;commend;9;___mend;-0.000
en;6;default;0;_____lt;1.801
en;6;default;1;___ault;0.810
en;6;default;2;___a_lt;0.810
en;6;default;3;__f_ult;-0.000
en;6;default;4;____ul_;2.928
en;6;default;5;____ul_;2.928
en;6;default;6;____ult;1.387
en;6;default;7;___ault;0.810
en;6;default;8;____ul_;2.928
en;6;default;9;____ult;1.387
en;6;pinball;0;__n_al_;3.076
en;6;pinball;1;__nbal_;-0.000
en;6;pinball;2;_____ll;4.694
en;6;pinball;3;__n_all;1.322
en;6;pinball;4;_____ll;4.694
en;6;pinball;5;____all;2.924
en;6;pinball;6;___ball;2.052
en;6;pinball;7;__n_all;1.322
en;6;pinball;8;___b_ll;2.438
en;6;pinball;9;____all;2.924
en;6;oakland;0;___land;2.379
en;6;oakland;1;____and;1.811
en;6;oakland;2;__kland;-0.000
en;6;oakland;3;__kl_n_;0.922
en;6;oakland;4;___l_nd;2.436
en;6;oakland;5;____and;1.811
en;6;oakland;6;____and;1.811
en;6;oakland;7;_____nd;3.224
en;6;oakland;8;___l_n_;4.606
en;6;oakland;9;__kland;-0.000
en;6;cleanup;0;__eanup;-0.000
en;6;cleanup;1;___a_u_;3.107
en;6;cleanup;2;___anu_;1.525
en;6;cleanup;3;___anu_;1.525
en;6;cleanup;4;_____up;3.489
en;6;cleanup;5;___a_up;0.909
en;6;cleanup;6;____nup;0.952
en;6;cleanup;7;__e_nu_;0.897
en;6;cleanup;8;___anup;-0.000
en;6;cleanup;9;_____up;3.489
en;6;hampton;0;__m__on;2.400
en;6;hampton;1;___pton;2.070
en;6;hampton;2;____ton;4.309
en;6;hampton;3;__mpton;1.265
en;6;hampton;4;__m_ton;1.265
en;6;hampton;5;____ton;4.309
en;6;hampton;6;___pto_;2.340
en;6;hampton;7;_____on;5.512
en;6;hampton;8;____ton;4.309
en;6;hampton;9;____ton;4.309
en;6;regroup;0;___rou_;1.486
en;6;regroup;1;____oup;-0.000
en;6;regroup;2;_____up;3.489
en;6;regroup;3;____oup;-0.000
en;6;regroup;4;___roup;-0.000
en;6;regroup;5;____ou_;2.873
en;6;regroup;6;____oup;-0.000
en;6;regroup;7;____oup;-0.000
en;6;regroup;8;____oup;-0.000
en;6;regroup;9;_____up;3.489
en;6;pesetas;0;___e_as;0.492
en;6;pesetas;1;____tas;0.607
en;6;pesetas;2;__s__as;-0.000
en;6;pesetas;3;__se_as;-0.000
en;6;pesetas;4;____tas;0.607
en;6;pesetas;5;____tas;0.607
en;6;pesetas;6;___etas;-0.000
en;6;pesetas;7;____tas;0.607
en;6;pesetas;8;___etas;-0.000
en;6;pesetas;9;__s__as;-0.000
en;6;algebra;0;__g_bra;-0.000
en;6;algebra;1;__gebr_;-0.000
en;6;algebra;2;___ebra;0.506
en;6;algebra;3;_____ra;4.168
en;6;algebra;4;___ebr_;0.506
en;6;algebra;5;____bra;0.506
en;6;algebra;6;___e_ra;2.622
en;6;algebra;7;___ebra;0.506
en;6;algebra;8;___ebra;0.506
en;6;algebra;9;___e_ra;2.622
en;6;clipped;0;____pe_;4.701
en;6;clipped;1;__i_pe_;3.537
en;6;clipped;2;__ipped;2.802
en;6;clipped;3;_____ed;7.323
en;6;clipped;4;__i_pe_;3.537
en;6;clipped;5;____ped;3.750
en;6;clipped;6;___ppe_;3.692
en;6;clipped;7;__i_ped;2.802
en;6;clipped;8;____pe_;4.701
en;6;clipped;9;____ped;3.750
en;6;sneaked;0;__e_ked;1.237
en;6;sneaked;1;___a_ed;4.676
en;6;sneaked;2;___aked;1.468
en;6;sneaked;3;____ke_;5.012
en;6;sneaked;4;____ked;4.067
en;6;sneaked;5;___a_e_;5.840
en;6;sneaked;6;____ke_;5.012
en;6;sneaked;7;____ked;4.067
en;6;sneaked;8;__e_ked;1.237
en;6;sneaked;9;____ked;4.067
en;6;blondes;0;___ndes;-0.000
en;6;blondes;1;____de_;4.378
en;6;blondes;2;__o__es;2.807
en;6;blondes;3;__o_de_;3.228
en;6;blondes;4;_____es;6.839
en;6;blondes;5;___n_es;2.816
en;6;blondes;6;__on_e_;3.244
en;6;blondes;7;___ndes;-0.000
en;6;blondes;8;____des;1.530
en;6;blondes;9;_____es;6.839
en;6;futures;0;____res;3.219
en;6;futures;1;____res;3.219
en;6;futures;2;__t_re_;2.500
en;6;futures;3;__tures;1.379
en;6;futures;4;__tu_e_;2.298
en;6;futures;5;_____es;6.839
en;6;futures;6;____res;3.219
en;6;futures;7;___ures;1.327
en;6;futures;8;____res;3.219
en;6;futures;9;____re_;5.077
en;6;implore;0;____ore;0.729
en;6;implore;1;____ore;0.729
en;6;implore;2;__plore;0.791
en;6;implore;3;___lor_;2.547
en;6;implore;4;___l_re;1.726
en;6;implore;5;__pl_re;0.791
en;6;implore;6;____or_;4.111
en;6;implore;7;___lore;0.791
en;6;implore;8;___lor_;2.547
en;6;implore;9;__plore;0.791
en;6;soprano;0;___rano;0.882
en;6;soprano;1;____ano;2.978
en;6;soprano;2;____an_;4.312
en;6;soprano;3;__prano;-0.000
en;6;soprano;4;____an_;4.312
en;6;soprano;5;_____no;3.998
en;6;soprano;6;___rano;0.882
en;6;soprano;7;___rano;0.882
en;6;soprano;8;____ano;2.978
en;6;soprano;9;__prano;-0.000
en;6;eyelids;0;____id_;2.346
en;6;eyelids;1;___lids;-0.000
en;6;eyelids;2;___lids;-0.000
en;6;eyelids;3;__e_ids;-0.000
en;6;eyelids;4;___lids;-0.000
en;6;eyelids;5;___lid_;1.000
en;6;eyelids;6;___lids;-0.000
en;6;eyelids;7;____ids;2.279
en;6;eyelids;8;__elids;-0.000
en;6;eyelids;9;____ids;2.279
en;6;ranking;0;___king;3.224
en;6;ranking;1;___k_ng;3.224
en;6;ranking;2;___king;3.224
en;6;ranking;3;____in_;6.776
en;6;ranking;4;___k_ng;3.224
en;6;ranking;5;____ing;6.570
en;6;ranking;6;___king;3.224
en;6;ranking;7;__n_in_;4.398
en;6;ranking;8;____ing;6.570
en;6;ranking;9;___king;3.224
en;6;godfrey;0;___frey;1.509
en;6;godfrey;1;__dfre_;-0.000
en;6;godfrey;2;___frey;1.509
en;6;godfrey;3;___fre_;2.124
en;6;godfrey;4;___frey;1.509
en;6;godfrey;5;____re_;5.077
en;6;godfrey;6;__dfrey;-0.000
en;6;godfrey;7;__d_rey;-0.000
en;6;godfrey;8;___frey;1.509
en;6;godfrey;9;___frey;1.509
en;6;markham;0;__rkha_;-0.000
en;6;markham;1;_____am;2.672
en;6;markham;2;___k_am;2.092
en;6;markham;3;___kham;2.092
en;6;markham;4;___kham;2.092
en;6;markham;5;_____a_;6.938
en;6;markham;6;____ham;3.354
en;6;markham;7;__rk_am;-0.000
en;6;markham;8;__r_ham;1.344
en;6;markham;9;____ham;3.354
en;6;dormant;0;__rm_n_;3.290
en;6;dormant;1;__rm_nt;2.170
en;6;dormant;2;____ant;3.809
en;6;dormant;3;___m_nt;3.256
en;6;dormant;4;__rman_;1.533
en;6;dormant;5;___mant;1.000
en;6;dormant;6;__rmant;-0.000
en;6;dormant;7;____ant;3.809
en;6;dormant;8;___mant;1.000
en;6;dormant;9;___man_;2.148
en;6;jukebox;0;___ebox;0.791
en;6;jukebox;1;__kebo_;-0.000
en;6;jukebox;2;___ebox;0.791
en;6;jukebox;3;__kebox;-0.000
en;6;jukebox;4;__ke_ox;-0.000
en;6;jukebox;5;_____o_;6.531
en;6;jukebox;6;__k__ox;-0.000
en;6;jukebox;7;__k__ox;-0.000
en;6;jukebox;8;___ebox;0.791
en;6;jukebox;9;__k__o_;2.037
en;6;sanjana;0;___j_na;0.844
en;6;sanjana;1;__nj_na;-0.000
en;6;sanjana;2;____ana;4.243
en;6;sanjana;3;___j_na;0.844
en;6;sanjana;4;__n_ana;1.840
en;6;sanjana;5;_____na;5.337
en;6;sanjana;6;___jana;0.844
en;6;sanjana;7;_____na;5.337
en;6;sanjana;8;____an_;4.312
en;6;sanjana;9;___jana;0.844
en;6;fussing;0;____ing;6.570
en;6;fussing;1;__s_ing;4.067
en;6;fussing;2;____ing;6.570
en;6;fussing;3;___sing;3.485
en;6;fussing;4;__s_ing;4.067
en;6;fussing;5;___sing;3.485
en;6;fussing;6;__ssing;2.049
en;6;fussing;7;__ssing;2.049
en;6;fussing;8;___sing;3.485
en;6;fussing;9;___sing;3.485
en;6;lovable;0;___abl_;1.700
en;6;lovable;1;___able;1.636
en;6;lovable;2;___able;1.636
en;6;lovable;3;___able;1.636
en;6;lovable;4;_____l_;6.175
en;6;lovable;5;___a_le;2.112
en;6;lovable;6;___able;1.636
en;6;lovable;7;____bl_;1.483
en;6;lovable;8;__v_ble;0.562
en;6;lovable;9;__v__le;2.156
en;6;bolivia;0;__l_via;-0.000
en;6;bolivia;1;__l_vi_;-0.000
en;6;bolivia;2;__livia;-0.000
en;6;bolivia;3;_____i_;6.578
en;6;bolivia;4;___i_ia;3.120
en;6;bolivia;5;___ivia;-0.000
en;6;bolivia;6;____via;1.592
en;6;bolivia;7;____via;1.592
en;6;bolivia;8;___ivia;-0.000
en;6;bolivia;9;___ivia;-0.000
en;6;guineas;0;___neas;1.151
en;6;guineas;1;____eas;1.781
en;6;guineas;2;___n_as;1.628
en;6;guineas;3;____eas;1.781
en;6;guineas;4;____ea_;2.721
en;6;guineas;5;___neas;1.151
en;6;guineas;6;___nea_;1.465
en;6;guineas;7;__i_eas;0.740
en;6;guineas;8;___neas;1.151
en;6;guineas;9;_____as;3.981
en;6;persona;0;___s_n_;4.217
en;6;persona;1;____ona;1.584
en;6;persona;2;___son_;2.306
en;6;persona;3;____ona;1.584
en;6;persona;4;___son_;2.306
en;6;persona;5;___sona;-0.000
en;6;persona;6;___sona;-0.000
en;6;persona;7;___s_na;0.894
en;6;persona;8;__rs_na;-0.000
en;6;persona;9;___s_na;0.894
en;6;kiddies;0;_____e_;8.380
en;6;kiddies;1;___d_es;3.872
en;6;kiddies;2;___die_;2.285
en;6;kiddies;3;___d_es;3.872
en;6;kiddies;4;__dd_es;2.226
en;6;kiddies;5;___d_e_;4.367
en;6;kiddies;6;_____es;6.839
en;6;kiddies;7;__d_ie_;1.108
en;6;kiddies;8;____ies;5.095
en;6;kiddies;9;____ies;5.095
en;6;kashmir;0;___h_ir;0.507
en;6;kashmir;1;____mi_;3.473
en;6;kashmir;2;__s_mir;0.595
en;6;kashmir;3;_____ir;2.247
en;6;kashmir;4;____mir;0.595
en;6;kashmir;5;___hmir;-0.000
en;6;kashmir;6;____mir;0.595
en;6;kashmir;7;____mi_;3.473
en;6;kashmir;8;___h_ir;0.507
en;6;kashmir;9;____mi_;3.473
en;6;proctor;0;___cto_;1.827
en;6;proctor;1;____tor;3.220
en;6;proctor;2;____tor;3.220
en;6;proctor;3;____tor;3.220
en;6;proctor;4;__o__or;0.778
en;6;proctor;5;___ctor;1.827
en;6;proctor;6;____tor;3.220
en;6;proctor;7;___cto_;1.827
en;6;proctor;8;___ctor;1.827
en;6;proctor;9;___c_or;1.827
en;6;bouncer;0;____cer;0.650
en;6;bouncer;1;___nce_;2.669
en;6;bouncer;2;___ncer;0.738
en;6;bouncer;3;__u__er;4.075
en;6;bouncer;4;__u_cer;-0.000
en;6;bouncer;5;__uncer;-0.000
en;6;bouncer;6;____cer;0.650
en;6;bouncer;7;___nce_;2.669
en;6;bouncer;8;____cer;0.650
en;6;bouncer;9;___ncer;0.738
en;6;guitars;0;___t_rs;3.897
en;6;guitars;1;____ars;1.744
en;6;guitars;2;____ars;1.744
en;6;guitars;3;_____r_;7.314
en;6;guitars;4;___tar_;0.962
en;6;guitars;5;___tars;1.783
en;6;guitars;6;___tars;1.783
en;6;guitars;7;___t_rs;3.897
en;6;guitars;8;_____rs;6.488
en;6;guitars;9;___tar_;0.962
en;6;voltage;0;___tage;2.524
en;6;voltage;1;__l_age;0.661
en;6;voltage;2;__l__ge;1.444
en;6;voltage;3;____age;3.960
en;6;voltage;4;__ltage;-0.000
en;6;voltage;5;____ag_;4.074
en;6;voltage;6;__l_age;0.661
en;6;voltage;7;____age;3.960
en;6;voltage;8;___t_g_;2.757
en;6;voltage;9;____age;3.960
en;6;bunnies;0;__n_ies;2.767
en;6;bunnies;1;__n_ies;2.767
en;6;bunnies;2;___nies;3.037
en;6;bunnies;3;___n_es;2.816
en;6;bunnies;4;__n_ie_;3.420
en;6;bunnies;5;__n_ie_;3.420
en;6;bunnies;6;____ie_;4.884
en;6;bunnies;7;____ies;5.095
en;6;bunnies;8;___nies;3.037
en;6;bunnies;9;___nies;3.037
en;6;nutcase;0;____ase;1.272
en;6;nutcase;1;___c_se;1.435
en;6;nutcase;2;____ase;1.272
en;6;nutcase;3;___cas_;2.160
en;6;nutcase;4;____ase;1.272
en;6;nutcase;5;_____se;2.340
en;6;nutcase;6;__tc_se;-0.000
en;6;nutcase;7;__t_ase;-0.000
en;6;nutcase;8;_____se;2.340
en;6;nutcase;9;___c_se;1.435
en;6;anthrax;0;__t_rax;-0.000
en;6;anthrax;1;___hra_;1.288
en;6;anthrax;2;__thrax;-0.000
en;6;anthrax;3;___hrax;-0.000
en;6;anthrax;4;____ra_;3.657
en;6;anthrax;5;____rax;-0.000
en;6;anthrax;6;___hrax;-0.000
en;6;anthrax;7;___hrax;-0.000
en;6;anthrax;8;__th_ax;-0.000
en;6;anthrax;9;___h_ax;-0.000
en;6;crusher;0;___she_;4.199
en;6;crusher;1;____her;2.618
en;6;crusher;2;____her;2.618
en;6;crusher;3;____her;2.618
en;6;crusher;4;__u_her;1.653
en;6;crusher;5;____her;2.618
en;6;crusher;6;__u_he_;3.187
en;6;crusher;7;____her;2.618
en;6;crusher;8;____her;2.618
en;6;crusher;9;__u_he_;3.187
en;6;bondage;0;____age;3.960
en;6;bondage;1;_____ge;4.199
en;6;bondage;2;___dage;0.892
en;6;bondage;3;_____ge;4.199
en;6;bondage;4;___dage;0.892
en;6;bondage;5;___dage;0.892
en;6;bondage;6;____age;3.960
en;6;bondage;7;___d_g_;1.835
en;6;bondage;8;___dag_;0.892
en;6;bondage;9;___d_ge;0.892
en;6;saddest;0;____est;4.593
en;6;saddest;1;___d_st;2.414
en;6;saddest;2;___d_st;2.414
en;6;saddest;3;___dest;2.228
en;6;saddest;4;___dest;2.228
en;6;saddest;5;____est;4.593
en;6;saddest;6;__dd_st;0.930
en;6;saddest;7;____est;4.593
en;6;saddest;8;___d_st;2.414
en;6;saddest;9;_____s_;4.903
en;6;chilled;0;___l_ed;4.200
en;6;chilled;1;_____ed;7.323
en;6;chilled;2;__i_led;2.518
en;6;chilled;3;___lle_;3.634
en;6;chilled;4;_____ed;7.323
en;6;chilled;5;___lle_;3.634
en;6;chilled;6;____led;5.282
en;6;chilled;7;__i_led;2.518
en;6;chilled;8;____led;5.282
en;6;chilled;9;_____e_;8.380
en;6;caffrey;0;__f__ey;1.160
en;6;caffrey;1;___f_ey;1.671
en;6;caffrey;2;__f_rey;0.958
en;6;caffrey;3;_____ey;4.871
en;6;caffrey;4;___frey;1.509
en;6;caffrey;5;____rey;1.509
en;6;caffrey;6;___fre_;2.124
en;6;caffrey;7;__ffre_;0.958
en;6;caffrey;8;___f_ey;1.671
en;6;caffrey;9;___f_ey;1.671
en;6;custard;0;___tard;0.454
en;6;custard;1;____ard;3.270
en;6;custard;2;____ard;3.270
en;6;custard;3;__s__r_;3.646
en;6;custard;4;___tard;0.454
en;6;custard;5;_____rd;3.490
en;6;custard;6;__st_r_;3.122
en;6;custard;7;___tard;0.454
en;6;custard;8;___tard;0.454
en;6;custard;9;___tard;0.454
en;6;norfolk;0;___f_lk;1.252
en;6;norfolk;1;___folk;1.252
en;6;norfolk;2;____olk;1.252
en;6;norfolk;3;___folk;1.252
en;6;norfolk;4;___f_lk;1.252
en;6;norfolk;5;___folk;1.252
en;6;norfolk;6;___fol_;1.640
en;6;norfolk;7;___folk;1.252
en;6;norfolk;8;___folk;1.252
en;6;norfolk;9;____ol_;3.386
en;6;compton;0;___p_o_;3.223
en;6;compton;1;___pto_;2.340
en;6;compton;2;___pto_;2.340
en;6;compton;3;__m_to_;1.745
en;6;compton;4;__mpton;1.265
en;6;compton;5;__mpton;1.265
en;6;compton;6;_____on;5.512
en;6;compton;7;____ton;4.309
en;6;compton;8;___p_on;2.556
en;6;compton;9;___pto_;2.340
en;6;nearing;0;____ing;6.570
en;6;nearing;1;_____ng;6.582
en;6;nearing;2;____in_;6.776
en;6;nearing;3;____ing;6.570
en;6;nearing;4;___rin_;3.749
en;6;nearing;5;__a_in_;4.667
en;6;nearing;6;___ring;3.448
en;6;nearing;7;___ring;3.448
en;6;nearing;8;____ing;6.570
en;6;nearing;9;___ring;3.448
en;6;olympus;0;__y_pu_;-0.000
en;6;olympus;1;_____us;3.593
en;6;olympus;2;____pus;1.564
en;6;olympus;3;__y__us;-0.000
en;6;olympus;4;____pus;1.564
en;6;olympus;5;___m_u_;2.986
en;6;olympus;6;_____u_;4.457
en;6;olympus;7;_____us;3.593
en;6;olympus;8;___mpus;0.693
en;6;olympus;9;___mpus;0.693
en;6;janeway;0;____way;3.527
en;6;janeway;1;___eway;1.659
en;6;janeway;2;__n_way;1.310
en;6;janeway;3;___ewa_;2.005
en;6;janeway;4;___eway;1.659
en;6;janeway;5;___ewa_;2.005
en;6;janeway;6;___eway;1.659
en;6;janeway;7;____way;3.527
en;6;janeway;8;___e_ay;1.260
en;6;janeway;9;__n_way;1.310
en;6;redneck;0;___neck;-0.000
en;6;redneck;1;____eck;1.895
en;6;redneck;2;__d_eck;-0.000
en;6;redneck;3;___n_ck;1.671
en;6;redneck;4;___neck;-0.000
en;6;redneck;5;_____ck;4.711
en;6;redneck;6;____ec_;3.244
en;6;redneck;7;__d__ck;2.990
en;6;redneck;8;____eck;1.895
en;6;redneck;9;_____ck;4.711
en;6;flushes;0;____hes;3.545
en;6;flushes;1;___she_;4.199
en;6;flushes;2;_____es;6.839
en;6;flushes;3;__u_hes;2.033
en;6;flushes;4;___she_;4.199
en;6;flushes;5;____he_;4.226
en;6;flushes;6;__us_es;1.972
en;6;flushes;7;___s_es;3.599
en;6;flushes;8;___s_es;3.599
en;6;flushes;9;___s_es;3.599
en;6;billing;0;___ling;4.004
en;6;billing;1;___ling;4.004
en;6;billing;2;___lin_;4.214
en;6;billing;3;___ling;4.004
en;6;billing;4;____in_;6.776
en;6;billing;5;_____ng;6.582
en;6;billing;6;____in_;6.776
en;6;billing;7;__l_ing;3.315
en;6;billing;8;____in_;6.776
en;6;billing;9;____ing;6.570
en;6;hurtful;0;__r_fu_;0.210
en;6;hurtful;1;_____ul;2.129
en;6;hurtful;2;____fu_;2.138
en;6;hurtful;3;___t_ul;2.383
en;6;hurtful;4;_____ul;2.129
en;6;hurtful;5;___tful;2.383
en;6;hurtful;6;___tfu_;2.383
en;6;hurtful;7;__rt_ul;-0.000
en;6;hurtful;8;_____ul;2.129
en;6;hurtful;9;__rtfu_;-0.000
en;6;smacked;0;____ke_;5.012
en;6;smacked;1;____ked;4.067
en;6;smacked;2;__acked;2.410
en;6;smacked;3;__a_ke_;3.899
en;6;smacked;4;____ked;4.067
en;6;smacked;5;___cked;3.267
en;6;smacked;6;____ke_;5.012
en;6;smacked;7;___cked;3.267
en;6;smacked;8;____ked;4.067
en;6;smacked;9;____ked;4.067
en;6;armando;0;___ando;1.143
en;6;armando;1;____ndo;1.400
en;6;armando;2;__mando;-0.000
en;6;armando;3;____ndo;1.400
en;6;armando;4;____nd_;2.289
en;6;armando;5;__ma_do;-0.000
en;6;armando;6;____nd_;2.289
en;6;armando;7;_____do;4.025
en;6;armando;8;__ma_do;-0.000
en;6;armando;9;__mand_;0.514
en;6;goodies;0;____ies;5.095
en;6;goodies;1;__odie_;0.578
en;6;goodies;2;_____es;6.839
en;6;goodies;3;_____es;6.839
en;6;goodies;4;____ie_;4.884
en;6;goodies;5;_____e_;8.380
en;6;goodies;6;_____e_;8.380
en;6;goodies;7;___dies;2.127
en;6;goodies;8;___dies;2.127
en;6;goodies;9;_____e_;8.380
en;6;surplus;0;__rplus;-0.000
en;6;surplus;1;___plus;-0.000
en;6;surplus;2;___plu_;-0.000
en;6;surplus;3;__r_lu_;-0.000
en;6;surplus;4;__r_lus;-0.000
en;6;surplus;5;___plus;-0.000
en;6;surplus;6;__rplu_;-0.000
en;6;surplus;7;_____u_;4.457
en;6;surplus;8;_____us;3.593
en;6;surplus;9;____lus;1.802
en;6;raisins;0;____ins;4.355
en;6;raisins;1;___sins;0.666
en;6;raisins;2;__isins;-0.000
en;6;raisins;3;____ins;4.355
en;6;raisins;4;___sins;0.666
en;6;raisins;5;____ins;4.355
en;6;raisins;6;____ins;4.355
en;6;raisins;7;____ins;4.355
en;6;raisins;8;___s_ns;2.527
en;6;raisins;9;___sin_;3.658
en;6;gibbons;0;___bons;1.303
en;6;gibbons;1;_____ns;5.323
en;6;gibbons;2;__b_on_;1.502
en;6;gibbons;3;_____n_;7.309
en;6;gibbons;4;_____ns;5.323
en;6;gibbons;5;____ons;4.493
en;6;gibbons;6;___bons;1.303
en;6;gibbons;7;__bbons;0.987
en;6;gibbons;8;___b_ns;1.757
en;6;gibbons;9;__bb_ns;1.557
en;6;nucleus;0;___leus;-0.000
en;6;nucleus;1;__cleus;-0.000
en;6;nucleus;2;____eus;2.423
en;6;nucleus;3;___leus;-0.000
en;6;nucleus;4;____eus;2.423
en;6;nucleus;5;____eu_;2.574
en;6;nucleus;6;____eus;2.423
en;6;nucleus;7;___leu_;0.623
en;6;nucleus;8;___leus;-0.000
en;6;nucleus;9;_____us;3.593
en;6;maguire;0;___uire;2.040
en;6;maguire;1;_____re;4.277
en;6;maguire;2;___uire;2.040
en;6;maguire;3;__g_ir_;0.987
en;6;maguire;4;__g_ire;0.987
en;6;maguire;5;____ir_;3.920
en;6;maguire;6;__g_ire;0.987
en;6;maguire;7;__g_ire;0.987
en;6;maguire;8;__guire;0.987
en;6;maguire;9;__guire;0.987
en;6;wingman;0;___gman;2.162
en;6;wingman;1;___g_an;2.527
en;6;wingman;2;__n_man;2.857
en;6;wingman;3;____man;5.745
en;6;wingman;4;__n_man;2.857
en;6;wingman;5;___gman;2.162
