;target;fixation_x;entropy_x;fixation_y;entropy_y;difference_entropy
989;הבכירים;2.0;1.01915;6.0;5.8507;-4.83155
1328;היוצרים;2.0;1.6269999999999998;6.0;6.440250000000002;-4.813250000000002
4031;מכשולים;2.0;0.5271000000000001;6.0;5.3198500000000015;-4.792750000000002
778;גרעינים;2.0;0.9678000000000002;6.0;5.75045;-4.782649999999999
686;ברשימות;2.0;0.8049999999999999;6.0;5.57565;-4.770650000000001
2824;חסרונות;2.0;0.7229999999999999;6.0;5.4929000000000014;-4.769900000000002
2815;חלבונים;2.0;0.67245;6.0;5.4334;-4.760949999999999
722;בתולדות;2.0;0.7066;6.0;5.46735;-4.76075
4700;עקרונות;2.0;0.83415;6.0;5.578099999999999;-4.743949999999999
4653;סרדינים;2.0;1.03845;6.0;5.775200000000001;-4.736750000000001
768;געגועים;2.0;0.40175;6.0;5.13715;-4.7354
4567;סבלניים;2.0;0.6950999999999998;6.0;5.424549999999999;-4.729449999999999
3322;למגורים;2.0;0.95405;6.0;5.6814;-4.72735
335;בזכויות;2.0;0.7054;6.0;5.4284;-4.723
3031;לאזורים;2.0;1.1813;6.0;5.902000000000001;-4.720700000000001
4533;ניזונים;2.0;0.9233;6.0;5.644;-4.7207
2860;טמפונים;2.0;0.86005;6.0;5.5743;-4.71425
731;בתכניות;2.0;0.5279499999999999;6.0;5.237599999999999;-4.709649999999999
1072;הדפוקים;2.0;1.29635;6.0;6.0055000000000005;-4.709150000000001
4062;ממערכות;2.0;0.3036;6.0;5.012249999999999;-4.708649999999999
302;בדרישות;2.0;0.8160499999999999;6.0;5.523700000000002;-4.707650000000002
3930;מחזורים;2.0;0.99775;6.0;5.700300000000001;-4.702550000000001
4256;מקוונים;2.0;1.34615;6.0;6.03875;-4.6926000000000005
1380;הכופרים;2.0;1.35425;6.0;6.032800000000003;-4.678550000000003
2498;ובחורות;2.0;0.9682;6.0;5.64655;-4.67835
5184;שזורקים;2.0;0.3541;6.0;5.02725;-4.673150000000001
263;באשליות;2.0;0.8326999999999998;6.0;5.50515;-4.67245
5505;תיקונים;2.0;1.1994000000000002;6.0;5.8695;-4.6701
4570;סדרתיים;2.0;0.47485;6.0;5.139899999999999;-4.665049999999999
646;ברבורים;2.0;1.29765;6.0;5.960699999999999;-4.663049999999999
1401;הכרויות;2.0;1.00635;6.0;5.6678000000000015;-4.661450000000001
733;בתמונות;2.0;0.8065999999999999;6.0;5.46335;-4.656750000000001
3683;מהדברים;2.0;0.9609000000000002;6.0;5.609350000000001;-4.64845
769;גפרורים;2.0;0.9111999999999998;6.0;5.558250000000001;-4.647050000000001
1053;הדגימות;2.0;0.433;6.0;5.07315;-4.64015
2676;ולחברים;2.0;0.80765;6.0;5.43735;-4.629700000000001
2025;הצבאיים;2.0;0.58275;6.0;5.2075000000000005;-4.624750000000001
4530;נטלמנים;2.0;0.5001;6.0;5.1192;-4.6191
3283;ליומיים;2.0;0.98875;6.0;5.595700000000001;-4.606950000000001
858;האזורים;2.0;2.2706500000000003;6.0;6.8711;-4.60045
5207;שידורים;2.0;1.02605;6.0;5.6251000000000015;-4.599050000000002
2827;חשבונות;2.0;1.3658;6.0;5.963599999999999;-4.5977999999999986
3246;לזכויות;2.0;1.0737;6.0;5.6562;-4.5825
38;אוייבים;2.0;1.08605;6.0;5.66705;-4.5809999999999995
1005;הבשורות;2.0;0.6821;6.0;5.25985;-4.57775
2603;וחתולים;2.0;1.00895;6.0;5.584;-4.575049999999999
4443;מתכונים;2.0;1.4359000000000002;6.0;6.00985;-4.57395
2035;הצחוקים;2.0;0.6582000000000001;6.0;5.22885;-4.5706500000000005
4041;מליונים;2.0;1.2518999999999998;6.0;5.818499999999999;-4.566599999999999
758;גורילות;2.0;0.408;6.0;4.969149999999999;-4.561149999999999
3511;לשחורים;2.0;1.2124;6.0;5.7705;-4.5581000000000005
756;גופניות;2.0;1.18605;6.0;5.742199999999999;-4.556149999999999
199;ארגונים;2.0;0.8704000000000001;6.0;5.422650000000001;-4.552250000000001
1174;הזהויות;2.0;1.38895;6.0;5.93675;-4.5478000000000005
4122;מסלולים;2.0;1.0901;6.0;5.630500000000001;-4.540400000000002
3944;מחנויות;2.0;1.1637499999999998;6.0;5.7035;-4.53975
4668;עיטורים;2.0;1.1779;6.0;5.716200000000002;-4.538300000000002
5545;תרשימים;2.0;1.20675;6.0;5.7401500000000025;-4.533400000000002
1051;הדבורים;2.0;0.8143;6.0;5.3467;-4.5324
4898;קניונים;2.0;1.1193000000000002;6.0;5.651249999999999;-4.531949999999999
616;בצלילות;2.0;0.7134500000000001;6.0;5.24155;-4.5281
5494;תחרויות;2.0;1.1102000000000003;6.0;5.6261;-4.5159
2862;טקטיקות;2.0;0.38475;6.0;4.89745;-4.5127
704;בשכונות;2.0;0.645;6.0;5.1507;-4.505699999999999
2823;חסכונות;2.0;0.3502;6.0;4.85385;-4.50365
3702;מהטובים;2.0;0.99635;6.0;5.491850000000001;-4.495500000000002
4027;מכנסיים;2.0;0.76945;6.0;5.251800000000001;-4.482350000000001
2227;השיניים;2.0;1.01765;6.0;5.4982000000000015;-4.480550000000002
4011;מכאיבים;2.0;0.5733500000000001;6.0;5.053;-4.4796499999999995
4603;סידורים;2.0;1.5490000000000002;6.0;6.026950000000001;-4.477950000000001
823;האבירים;2.0;1.75605;6.0;6.2321500000000025;-4.476100000000002
5040;שהגברים;2.0;1.26185;6.0;5.736300000000001;-4.474450000000001
2693;ומוכנים;2.0;0.4847;6.0;4.956;-4.4713
5533;תקציבים;2.0;0.2185;6.0;4.6857500000000005;-4.467250000000001
2689;ומדברים;2.0;1.38355;6.0;5.85075;-4.4672
4885;קלוריות;2.0;0.83565;6.0;5.299850000000001;-4.464200000000001
1295;הטעימות;2.0;0.4780000000000001;6.0;4.94215;-4.46415
4624;סכסוכים;2.0;0.52135;6.0;4.983899999999998;-4.4625499999999985
3405;לנתונים;2.0;1.03395;6.0;5.489750000000003;-4.455800000000003
4816;צלצולים;2.0;0.4784999999999999;6.0;4.928400000000001;-4.449900000000001
1748;הנדירים;2.0;2.50705;6.0;6.94165;-4.4346
171;אנרגיות;2.0;1.3227;6.0;5.746999999999997;-4.424299999999997
2601;וחלומות;2.0;0.7177;6.0;5.1324;-4.4147
610;בצהריים;2.0;0.4819999999999999;6.0;4.89665;-4.41465
3026;לאומיים;2.0;1.82245;6.0;6.2328;-4.41035
1245;החנונים;2.0;1.51605;6.0;5.92635;-4.4103
3352;לממונים;2.0;0.90865;6.0;5.31475;-4.4061
3557;מאזינים;2.0;1.02435;6.0;5.424450000000001;-4.400100000000001
759;גיבורים;2.0;1.2342499999999998;6.0;5.63195;-4.3977
2043;הציונים;2.0;1.4952500000000004;6.0;5.89265;-4.397399999999999
4669;עיכובים;2.0;1.0333;6.0;5.42895;-4.39565
1927;הענינים;2.0;1.8193;6.0;6.210399999999999;-4.391099999999999
4675;עיקריים;2.0;0.9184;6.0;5.300399999999999;-4.381999999999999
3261;לחנויות;2.0;1.1096499999999998;6.0;5.4890500000000015;-4.379400000000002
2675;ולוקחים;2.0;0.3361500000000001;6.0;4.707600000000001;-4.371450000000001
2744;ושטויות;2.0;0.8549;6.0;5.2242;-4.3693
3257;לחלומות;2.0;0.5440999999999999;6.0;4.911150000000001;-4.367050000000001
409;בכבישים;2.0;0.7782;6.0;5.1434500000000005;-4.3652500000000005
1070;הדמויות;2.0;1.2812;6.0;5.645750000000001;-4.364550000000001
2816;חלופיים;2.0;0.21865;6.0;4.57895;-4.3603
465;במחירים;2.0;1.7522000000000002;6.0;6.1069;-4.3547
5528;תפריטים;2.0;0.5866999999999999;6.0;4.937950000000002;-4.351250000000002
3948;מחרתיים;2.0;0.69505;6.0;5.044199999999999;-4.349149999999999
476;במכירות;2.0;0.851;6.0;5.193049999999999;-4.342049999999999
2053;הצמידים;2.0;1.4343;6.0;5.7737;-4.3393999999999995
3508;לשורשים;2.0;1.5138000000000005;6.0;5.844900000000001;-4.3311
1282;הטיולים;2.0;1.13085;6.0;5.460750000000001;-4.329900000000001
2854;טירונים;2.0;1.98945;6.0;6.317400000000001;-4.327950000000001
4119;מסיירים;2.0;1.3150499999999998;6.0;5.6417;-4.326650000000001
818;דרכונים;2.0;1.01405;6.0;5.335300000000002;-4.321250000000002
2897;יסודיים;2.0;0.8349;6.0;5.154000000000001;-4.319100000000001
5235;שיעורים;2.0;0.7917;6.0;5.1049000000000015;-4.313200000000002
4148;מעבירים;2.0;1.5204999999999995;6.0;5.82325;-4.3027500000000005
2917;יתרונות;2.0;0.5778999999999999;6.0;4.87955;-4.30165
5043;שההורים;2.0;1.2122000000000002;6.0;5.5043500000000005;-4.29215
3639;מדאיגים;2.0;0.31405;6.0;4.602750000000001;-4.288700000000001
4531;נידונים;2.0;1.7400499999999997;6.0;6.027800000000001;-4.287750000000001
1424;הלפידים;2.0;0.7363999999999999;6.0;5.018299999999999;-4.281899999999999
2512;וגורמים;2.0;0.6148499999999999;6.0;4.887450000000001;-4.2726000000000015
5376;שעלולים;2.0;1.2547;6.0;5.523150000000001;-4.268450000000001
5530;תצלומים;2.0;0.38645;6.0;4.6548500000000015;-4.2684000000000015
5199;שטוענים;2.0;0.9751999999999998;6.0;5.24125;-4.26605
346;בחלונות;2.0;1.1984999999999997;6.0;5.457699999999999;-4.2592
401;בינתיים;2.0;0.9147;6.0;5.16615;-4.25145
195;אקראיות;2.0;1.4668999999999994;6.0;5.71345;-4.246550000000001
4095;מסבירים;2.0;1.5870000000000002;6.0;5.8278;-4.2408
4267;מקושרים;2.0;1.6106499999999997;6.0;5.847150000000001;-4.236500000000001
4819;צעצועים;2.0;0.4667500000000001;6.0;4.70325;-4.2364999999999995
4974;שאומרים;2.0;1.64495;6.0;5.880099999999998;-4.235149999999998
3901;מזהירים;2.0;1.5837;6.0;5.8163;-4.2326
4667;עיוורים;2.0;1.9005500000000004;6.0;6.128100000000001;-4.227550000000001
5542;תרמילים;2.0;0.64275;6.0;4.8698500000000005;-4.2271
2792;חזותיים;2.0;0.46665;6.0;4.693149999999998;-4.226499999999998
2598;וחושבים;2.0;0.49455;6.0;4.7206;-4.22605
1301;הטרולים;2.0;1.1228;6.0;5.3406;-4.2178
5472;תאוריות;2.0;1.2809;6.0;5.497000000000001;-4.216100000000001
4170;מעמיסים;2.0;0.9698499999999995;6.0;5.1854;-4.21555
5408;שרוולים;2.0;1.0697;6.0;5.2822000000000005;-4.2125
525;בנוחיות;2.0;1.4752500000000002;6.0;5.68575;-4.2105
4037;מלומדים;2.0;1.0022;6.0;5.211049999999998;-4.208849999999998
3633;מגנטיים;2.0;0.7974499999999999;6.0;5.001499999999999;-4.20405
3252;לחומרים;2.0;0.9411499999999998;6.0;5.144799999999999;-4.20365
1922;העלונים;2.0;1.86785;6.0;6.071000000000001;-4.203150000000001
1886;העבירות;2.0;1.7175;6.0;5.916899999999997;-4.199399999999997
612;בציורים;2.0;1.3769000000000005;6.0;5.573600000000001;-4.1967
3841;מוכשרים;2.0;1.0590999999999997;6.0;5.2535500000000015;-4.194450000000002
4290;מרגישות;2.0;0.91895;6.0;5.11105;-4.1921
3917;מזמינים;2.0;1.0667999999999995;6.0;5.254099999999998;-4.187299999999999
2772;זכרונות;2.0;0.5302;6.0;4.71495;-4.18475
91;איזורים;2.0;2.0245;6.0;6.205800000000001;-4.1813
5364;שסובלים;2.0;0.6381;6.0;4.8165;-4.1784
3654;מדליקים;2.0;0.8012500000000001;6.0;4.9792000000000005;-4.17795
5251;שלאנשים;2.0;0.9421000000000002;6.0;5.118350000000001;-4.176250000000001
103;אימונים;2.0;1.2855000000000003;6.0;5.46145;-4.17595
2055;הצעירות;2.0;1.608600000000001;6.0;5.78305;-4.174449999999999
2733;ועיניים;2.0;0.7692500000000001;6.0;4.926850000000001;-4.1576
3080;לבנתיים;2.0;0.6392;6.0;4.793799999999999;-4.154599999999999
3266;לטביעות;2.0;0.6923000000000001;6.0;4.84365;-4.15135
4060;ממכונית;2.0;0.7572500000000002;6.0;4.908499999999999;-4.151249999999999
5242;שיקויים;2.0;1.0883500000000002;6.0;5.23885;-4.1505
2146;הרהיטים;2.0;0.3643;6.0;4.51475;-4.15045
3642;מדווחים;2.0;1.3789999999999996;6.0;5.5261;-4.1471
3954;מטוגנים;2.0;1.7102500000000005;6.0;5.8568;-4.1465499999999995
4685;עלבונות;2.0;0.6447;6.0;4.7905;-4.1457999999999995
1827;הסוחרים;2.0;1.72755;6.0;5.87235;-4.1448
3622;מגבונים;2.0;1.0421999999999998;6.0;5.1835;-4.141300000000001
5062;שהחוקים;2.0;1.04415;6.0;5.17725;-4.1331
4601;סיגריות;2.0;0.6618500000000003;6.0;4.79315;-4.1312999999999995
1019;הגדולים;2.0;1.2700999999999998;6.0;5.40045;-4.13035
3976;מיושנים;2.0;1.3531999999999995;6.0;5.4829500000000015;-4.129750000000002
2056;הצעירים;2.0;1.5578500000000002;6.0;5.6857500000000005;-4.1279
3490;לרגליים;2.0;0.8244;6.0;4.9518;-4.127400000000001
5015;שגרירות;2.0;0.9912;6.0;5.115899999999999;-4.124699999999999
4608;סיכונים;2.0;1.9518;6.0;6.06325;-4.11145
123;אישומים;2.0;1.4647500000000002;6.0;5.57565;-4.1109
4703;עשיריות;2.0;0.7766;6.0;4.8873;-4.1107
3346;למכונות;2.0;0.7567499999999998;6.0;4.86735;-4.1106
4049;ממהירות;2.0;0.4520000000000001;6.0;4.560599999999999;-4.108599999999999
5509;תכשיטים;2.0;0.61605;6.0;4.71795;-4.1019000000000005
3533;לתמונות;2.0;0.6555500000000001;6.0;4.75745;-4.1019000000000005
2044;הציורים;2.0;2.1323;6.0;6.223300000000003;-4.091000000000003
2034;הצוענים;2.0;0.7792;6.0;4.8698;-4.090599999999999
2024;הצאצאים;2.0;0.53225;6.0;4.6207;-4.08845
5471;תאגידים;2.0;0.2132;6.0;4.30065;-4.0874500000000005
796;דיבורים;2.0;1.21395;6.0;5.300000000000002;-4.086050000000002
3964;מטיילים;2.0;0.80515;6.0;4.890299999999999;-4.085149999999999
3913;מזיינים;2.0;1.0439500000000002;6.0;5.127749999999998;-4.083799999999998
2963;כשהחיים;2.0;0.9856;6.0;5.06875;-4.08315
4575;סוודרים;2.0;0.6343500000000001;6.0;4.709050000000001;-4.074700000000001
604;בפרברים;2.0;1.28835;6.0;5.355500000000001;-4.067150000000001
2918;כדוריות;2.0;1.22815;6.0;5.293849999999999;-4.065699999999999
188;אפשריים;2.0;1.4068999999999996;6.0;5.4716999999999985;-4.064799999999999
1888;העגילים;2.0;0.52485;6.0;4.5890499999999985;-4.064199999999999
1244;החנויות;2.0;1.5771;6.0;5.6367;-4.0596000000000005
3404;לנשיאות;2.0;0.7417;6.0;4.7938;-4.0521
3945;מחסומים;2.0;0.62335;6.0;4.6724;-4.049049999999999
5510;תלבושות;2.0;0.20355;6.0;4.2524500000000005;-4.048900000000001
1374;הכוויות;2.0;1.6491;6.0;5.684900000000002;-4.035800000000002
1970;הפטריות;2.0;0.8392;6.0;4.869350000000002;-4.030150000000002
1294;הטעויות;2.0;1.1335;6.0;5.162050000000002;-4.028550000000002
5020;שדורשים;2.0;1.1787;6.0;5.2057;-4.027
1032;הגלויות;2.0;1.73195;6.0;5.75425;-4.0222999999999995
3563;מאחסנים;2.0;1.1205;6.0;5.1427000000000005;-4.022200000000001
4727;פטפוטים;2.0;1.05675;6.0;5.07655;-4.0198
4821;צפרדעים;2.0;0.1572;6.0;4.174899999999999;-4.0177
293;בגרביים;2.0;0.6922;6.0;4.708049999999999;-4.0158499999999995
2926;כינויים;2.0;0.87095;6.0;4.883949999999999;-4.012999999999999
4268;מקיימים;2.0;1.6183500000000002;6.0;5.62365;-4.005299999999999
2909;ירושלים;2.0;0.7562500000000002;6.0;4.76125;-4.005
4955;רישומים;2.0;1.10715;6.0;5.111750000000002;-4.004600000000002
1592;הממונים;2.0;1.9147;6.0;5.919299999999999;-4.004599999999999
2924;כיוונים;2.0;1.6006000000000005;6.0;5.6046999999999985;-4.0040999999999976
3497;לרשויות;2.0;1.8857500000000005;6.0;5.8893;-4.00355
2936;כנופיות;2.0;1.5545000000000004;6.0;5.5569000000000015;-4.0024000000000015
928;האפורים;2.0;2.0605;6.0;6.0608;-4.0003
1296;הטפילים;2.0;1.7066500000000002;6.0;5.706250000000002;-3.9996000000000014
633;בקלילות;2.0;0.52485;6.0;4.518;-3.99315
3402;לנעליים;2.0;0.7423;6.0;4.73245;-3.99015
3096;לגרמנים;2.0;1.2377499999999997;6.0;5.22645;-3.9887
2234;השליחים;2.0;1.7268000000000003;6.0;5.7142;-3.9873999999999996
4953;רימונים;2.0;1.5353;6.0;5.519700000000001;-3.984400000000001
1204;החוזרים;2.0;1.4839499999999997;6.0;5.465249999999998;-3.9812999999999987
2911;ישנונית;2.0;0.44575;6.0;4.4246;-3.97885
3465;לצהריים;2.0;0.33105;6.0;4.308750000000002;-3.977700000000002
1175;הזהירות;2.0;1.22985;6.0;5.205149999999999;-3.975299999999999
4297;מרוחקים;2.0;1.0259;6.0;4.99925;-3.97335
1167;הזבובים;2.0;0.95215;6.0;4.9220000000000015;-3.9698500000000014
4963;רצחניים;2.0;0.38575;6.0;4.3500999999999985;-3.9643499999999987
341;בחומרים;2.0;0.5637;6.0;4.52775;-3.9640500000000003
2745;ושלושים;2.0;1.91675;6.0;5.879800000000001;-3.9630500000000013
1829;הסוכנים;2.0;2.6054500000000003;6.0;6.56845;-3.963
4010;מיתוסים;2.0;0.8543999999999998;6.0;4.8154;-3.9610000000000003
128;אכפתיות;2.0;0.51255;6.0;4.472949999999999;-3.960399999999999
3084;לגבולות;2.0;1.3328000000000002;6.0;5.2925499999999985;-3.9597499999999983
1425;הלקוחות;2.0;1.31335;6.0;5.271950000000001;-3.9586000000000015
4680;עירניים;2.0;1.67145;6.0;5.629600000000001;-3.9581500000000007
2709;ומקבלים;2.0;0.77185;6.0;4.7272500000000015;-3.9554000000000014
2810;חיקויים;2.0;1.03755;6.0;4.99295;-3.9554000000000005
3074;לבחורים;2.0;1.5561499999999997;6.0;5.510500000000002;-3.9543500000000025
268;בבהירות;2.0;0.80555;6.0;4.758199999999999;-3.9526499999999984
2164;הרחובות;2.0;0.4536000000000001;6.0;4.405050000000001;-3.951450000000001
4810;צילומים;2.0;0.92175;6.0;4.872999999999998;-3.9512499999999986
4016;מכוונים;2.0;2.146150000000001;6.0;6.096449999999999;-3.950299999999998
564;בעדיפות;2.0;1.0097;6.0;4.9595;-3.9498
3649;מדיומים;2.0;1.2578499999999997;6.0;5.203200000000002;-3.945350000000002
4691;עפרונות;2.0;1.2216;6.0;5.1667000000000005;-3.9451000000000005
4970;שאוהבים;2.0;1.77975;6.0;5.7223000000000015;-3.9425500000000016
4311;מרשימים;2.0;1.6807000000000003;6.0;5.62205;-3.9413499999999995
3933;מחזירים;2.0;1.84475;6.0;5.78525;-3.9404999999999997
