target;fixation;entropy
arirang;2.0;1.0475499999999998
arising;2.0;1.1333
arizona;2.0;0.9877499999999999
arlette;2.0;0.7146000000000001
armando;2.0;1.5256999999999998
armband;2.0;1.5813000000000001
armenia;2.0;2.02265
armoire;2.0;1.3970499999999997
armored;2.0;1.6567999999999994
armoury;2.0;1.1193
armpits;2.0;1.9707999999999999
arousal;2.0;1.6401000000000003
aroused;2.0;1.8774500000000003
arouses;2.0;1.4943500000000003
arrakis;2.0;1.5439000000000003
arrange;2.0;1.8794
arrears;2.0;1.4281000000000001
arrests;2.0;1.4251
arrival;2.0;1.6349000000000005
arrived;2.0;2.1544000000000003
arrives;2.0;1.8718000000000008
arsenal;2.0;1.4588999999999994
arsenic;2.0;1.9473999999999996
arsenio;2.0;1.4735999999999994
artemis;2.0;0.8226000000000001
article;2.0;1.6574500000000003
artisan;2.0;1.5267499999999998
artiste;2.0;1.6163500000000002
artists;2.0;1.6365500000000002
artwork;2.0;1.7299499999999999
arugula;2.0;1.42565
asahina;2.0;0.7161500000000001
asakura;2.0;1.45465
asakusa;2.0;1.3532999999999995
ascetic;2.0;0.6416000000000001
asexual;2.0;0.17395
ashamed;2.0;0.6989499999999998
ashford;2.0;0.30279999999999996
ashland;2.0;0.2987
ashtray;2.0;0.2960999999999999
ashwini;2.0;0.7272
asinine;2.0;0.19505
aspects;2.0;0.4147499999999999
asphalt;2.0;1.1266000000000003
aspired;2.0;0.7785499999999999
aspirin;2.0;0.9403499999999998
assange;2.0;1.3818
assault;2.0;1.2760500000000001
asshole;2.0;0.6925500000000001
assists;2.0;0.8422000000000001
assuage;2.0;1.4065
assumed;2.0;1.5579499999999997
assumes;2.0;1.5845
assunta;2.0;1.3157
assured;2.0;1.6066499999999997
assures;2.0;1.6469499999999997
asswipe;2.0;1.25215
astaire;2.0;1.1694499999999999
asterix;2.0;1.56555
astoria;2.0;2.107500000000001
astound;2.0;1.4826500000000002
astride;2.0;1.4359
asunder;2.0;0.3295
asylums;2.0;0.32945
atacama;2.0;0.4822
atelier;2.0;1.2521499999999999
atheism;2.0;1.0806499999999999
atheist;2.0;1.33095
athlete;2.0;0.7505999999999998
atlanta;2.0;1.36755
atleast;2.0;0.9307000000000001
atrians;2.0;1.2965499999999999
atrophy;2.0;0.9516
atsushi;2.0;0.50755
attaboy;2.0;1.3505999999999996
attache;2.0;1.4464000000000001
attacks;2.0;1.1002500000000002
attempt;2.0;1.0969000000000002
attends;2.0;1.4082000000000001
atticus;2.0;1.1126
attilio;2.0;1.2715000000000003
attract;2.0;1.1547
attuned;2.0;1.5690500000000003
atwater;2.0;0.34995000000000004
auction;2.0;0.7491999999999999
audible;2.0;1.3303499999999997
audited;2.0;1.7236
auditor;2.0;1.8028999999999997
augello;2.0;1.3225500000000001
augment;2.0;1.3219999999999998
augusta;2.0;2.01445
auguste;2.0;1.6361000000000008
augusto;2.0;2.0578
aunties;2.0;1.4130500000000001
aurelia;2.0;1.8486999999999998
aurelie;2.0;2.0134
aurelio;2.0;2.8447000000000005
aussies;2.0;1.2354999999999998
austere;2.0;1.1563500000000002
austria;2.0;1.0736000000000003
authors;2.0;1.3096500000000002
autobot;2.0;0.8311999999999999
autopsy;2.0;1.2668000000000001
avarice;2.0;0.8862000000000002
avatars;2.0;0.6705999999999999
avenged;2.0;1.23275
avenger;2.0;1.3091
avenues;2.0;0.99565
average;2.0;0.7859000000000002
averted;2.0;0.7086
aviator;2.0;1.30925
avignon;2.0;0.9652
avinash;2.0;0.7698
avocado;2.0;0.6224999999999999
avoided;2.0;0.382
avraham;2.0;0.34885
awaited;2.0;0.6663
awakens;2.0;0.4237
awarded;2.0;0.8108000000000001
awesome;2.0;0.42424999999999996
awfully;2.0;0.23220000000000002
awkward;2.0;0.1548
ayanami;2.0;0.6009500000000001
ayodhya;2.0;0.31645
ayukawa;2.0;0.41475
azaleas;2.0;0.0738
babbitt;2.0;1.6418000000000004
babbles;2.0;2.3218500000000004
babcock;2.0;1.2773500000000002
babette;2.0;1.8717499999999998
baboons;2.0;1.9791000000000003
babylon;2.0;2.01935
babysat;2.0;2.0644500000000003
babysit;2.0;1.9447500000000002
bacardi;2.0;2.3652499999999996
bacchus;2.0;2.4814
bachman;2.0;1.32685
backers;2.0;3.5067499999999994
backhoe;2.0;1.6613000000000002
backing;2.0;2.1294499999999994
backlog;2.0;2.4686999999999992
backups;2.0;1.3282500000000002
baddest;2.0;2.44955
baddies;2.0;2.027
badgers;2.0;1.4623000000000002
badness;2.0;1.3177499999999998
badshah;2.0;1.829
baffled;2.0;1.4438999999999995
baffles;2.0;1.5677499999999998
baggage;2.0;1.8314
baggies;2.0;2.91585
bagging;2.0;2.8771
baggins;2.0;2.2723499999999994
baghdad;2.0;1.4136000000000002
bagpipe;2.0;2.8571
bagwell;2.0;1.80615
bahadur;2.0;1.7765000000000004
bahamas;2.0;1.2404500000000003
bahrain;2.0;1.4448
bailiff;2.0;2.8643000000000005
bailing;2.0;2.1058
bailout;2.0;2.4902500000000005
baiting;2.0;1.99925
bajoran;2.0;0.63025
baklava;2.0;1.2150500000000002
balagan;2.0;1.5934499999999996
balance;2.0;1.2138499999999999
balcony;2.0;1.88765
balding;2.0;2.4775
baldwin;2.0;1.9623500000000003
balfour;2.0;2.0578000000000003
balkans;2.0;2.1424000000000003
ballads;2.0;2.8375500000000002
ballard;2.0;2.5284500000000003
ballast;2.0;2.3592500000000003
balling;2.0;1.8166499999999999
balloon;2.0;2.734750000000001
ballots;2.0;2.8410500000000005
baloney;2.0;2.1603
balwant;2.0;2.0143
bambino;2.0;2.6174
bamboos;2.0;1.2858
bananas;2.0;2.64475
bandage;2.0;2.1734500000000003
bandana;2.0;2.863100000000001
bandits;2.0;3.1999500000000003
bangers;2.0;2.9920999999999998
banging;2.0;2.660100000000001
bangkok;2.0;1.6837999999999997
bangles;2.0;2.8633500000000005
bankers;2.0;2.2864999999999993
banking;2.0;2.958100000000001
banners;2.0;2.28355
banning;2.0;2.4532499999999997
banquet;2.0;1.4237500000000003
banshee;2.0;2.1171
baptise;2.0;2.2565500000000007
baptism;2.0;2.6138500000000007
baptist;2.0;2.11245
baptize;2.0;2.208850000000001
barbara;2.0;1.8848500000000001
barbary;2.0;2.6528
barbers;2.0;2.5960000000000005
barbies;2.0;2.5655
barbosa;2.0;2.0036499999999995
barclay;2.0;2.7738500000000004
barcode;2.0;2.7659999999999996
barfing;2.0;2.5089
bargain;2.0;2.8680499999999998
barging;2.0;1.9149
barista;2.0;2.7748
barkeep;2.0;2.6543
barking;2.0;2.4547499999999998
barkley;2.0;3.3736000000000006
barmaid;2.0;2.1098
barnaby;2.0;3.2827000000000006
barnard;2.0;2.3773500000000003
barnett;2.0;3.3899999999999997
barneys;2.0;2.9695
baronet;2.0;2.6469
baroque;2.0;2.18285
barosky;2.0;2.447
barrack;2.0;2.54085
barrage;2.0;3.2448
barratt;2.0;3.3356000000000003
barrels;2.0;2.6845
barrett;2.0;3.11885
barrier;2.0;3.5756
barring;2.0;3.90255
barroom;2.0;3.678
barrows;2.0;3.4800999999999993
barstow;2.0;2.89255
bartlet;2.0;2.955250000000001
basanti;2.0;1.1510500000000001
baseman;2.0;1.1656499999999999
bashful;2.0;2.16685
bashing;2.0;1.84625
basilio;2.0;1.9480499999999996
baskets;2.0;1.6199999999999997
basking;2.0;2.2709500000000005
basques;2.0;1.4001000000000001
bassett;2.0;2.0203999999999995
bassist;2.0;2.7764999999999995
bassoon;2.0;1.9169500000000004
bastard;2.0;1.5825
bastian;2.0;2.43085
bastien;2.0;2.2035000000000005
bastion;2.0;1.6133500000000005
batcave;2.0;2.76405
batches;2.0;2.4878
bateman;2.0;2.7486
batgirl;2.0;2.0453
bathing;2.0;2.4775
bathtub;2.0;2.5115500000000006
batista;2.0;2.2945
batiste;2.0;1.8986000000000005
batshit;2.0;3.0483000000000002
batsman;2.0;2.8106
battery;2.0;2.4874
batting;2.0;2.7218
battled;2.0;3.2579000000000002
battles;2.0;3.127050000000001
baubles;2.0;1.5896500000000002
baumann;2.0;0.90235
bavaria;2.0;2.0326
bawling;2.0;1.74715
bayliss;2.0;1.7995999999999999
bayonet;2.0;2.3083
bayonne;2.0;1.9238000000000006
bayside;2.0;2.2786999999999997
bazooka;2.0;0.7068999999999999
beached;2.0;1.5206499999999998
beaches;2.0;1.7664499999999996
beacons;2.0;2.1896999999999993
beakers;2.0;1.611
beaming;2.0;1.6195499999999998
beanbag;2.0;2.33005
bearded;2.0;2.1437
bearers;2.0;1.84775
bearing;2.0;2.0220000000000002
beasley;2.0;2.1752499999999997
beastie;2.0;2.0427
beastly;2.0;2.34315
beating;2.0;2.25175
beatles;2.0;2.1153000000000004
beatnik;2.0;2.7517500000000004
beatrix;2.0;2.0318499999999995
beatriz;2.0;1.8741000000000003
beavers;2.0;1.52345
because;2.0;0.6210499999999999
beckett;2.0;0.8667999999999999
beckham;2.0;1.8011499999999998
beckman;2.0;1.7795499999999997
beckons;2.0;1.2617
becomes;2.0;0.6369499999999999
becuase;2.0;0.8907499999999999
bedbugs;2.0;0.6214000000000001
bedding;2.0;1.3505500000000001
bedford;2.0;1.5282000000000002
bedouin;2.0;1.1254
bedpans;2.0;1.7656500000000002
bedpost;2.0;1.2058499999999999
bedrock;2.0;1.60215
bedroom;2.0;1.1336499999999998
bedside;2.0;1.28635
bedtime;2.0;1.6537499999999998
beecham;2.0;1.1635500000000003
beecher;2.0;1.79875
beefing;2.0;1.202
beehive;2.0;0.7152499999999999
beekman;2.0;1.33175
beeline;2.0;1.42585
beeping;2.0;1.03785
beeplng;2.0;0.9624499999999998
beeswax;2.0;1.2187
beetles;2.0;1.0919
befalls;2.0;0.9640999999999998
beggars;2.0;1.09845
begging;2.0;1.03115
beguile;2.0;0.8711
behaved;2.0;0.9819999999999997
behaves;2.0;1.0379
behinds;2.0;1.0753499999999998
behrooz;2.0;0.9103999999999999
beijing;2.0;0.7666
bejesus;2.0;1.01495
belarus;2.0;1.6674499999999999
belated;2.0;1.3747500000000001
belcher;2.0;1.4994999999999998
belches;2.0;1.52585
beleive;2.0;1.91355
belenko;2.0;1.8189
belfast;2.0;1.26825
belgian;2.0;2.0286999999999997
belgium;2.0;1.6927999999999996
beliefs;2.0;0.7271499999999999
believe;2.0;1.3544999999999998
belinda;2.0;0.8878499999999999
bellamy;2.0;2.2476500000000006
bellboy;2.0;1.7742999999999998
bellhop;2.0;2.11455
bellick;2.0;2.8854999999999995
bellies;2.0;2.39735
bellini;2.0;2.4426999999999994
bellman;2.0;1.8181999999999998
bellows;2.0;1.6534
belmont;2.0;1.2671000000000001
belongs;2.0;2.0875499999999994
beloved;2.0;1.4211
beltham;2.0;1.96975
belting;2.0;2.0062
beltran;2.0;1.6802999999999997
beltway;2.0;1.6595499999999994
benched;2.0;2.546
benches;2.0;1.7824499999999996
benders;2.0;1.55955
bending;2.0;2.1051
beneath;2.0;2.0414999999999996
benefit;2.0;1.5473499999999998
benford;2.0;2.17835
bengali;2.0;1.5854499999999996
benitez;2.0;1.6089499999999997
bennett;2.0;2.1658999999999997
benning;2.0;2.05525
bentley;2.0;1.87655
benzene;2.0;1.1474499999999996
beowulf;2.0;0.0794
bequest;2.0;1.1299
beretta;2.0;2.3826499999999995
berghof;2.0;2.32395
bergman;2.0;1.8073999999999995
berkley;2.0;1.2410999999999999
bermuda;2.0;2.6149499999999994
bernard;2.0;2.3726000000000003
bernays;2.0;1.8280499999999997
bernice;2.0;2.3692499999999996
bernini;2.0;2.6447499999999997
berries;2.0;2.1454999999999997
berserk;2.0;2.4041
bertram;2.0;1.57095
beseech;2.0;0.89255
besides;2.0;1.9279000000000004
bespoke;2.0;1.2896499999999997
bestest;2.0;2.3537
bestial;2.0;1.90855
besties;2.0;2.6715500000000003
bestows;2.0;1.8905
bethany;2.0;1.1377
betrays;2.0;0.9239500000000002
betters;2.0;1.048
bettina;2.0;2.5671999999999997
betting;2.0;2.1126000000000005
between;2.0;0.4030499999999999
betwixt;2.0;0.7857999999999998
beverly;2.0;1.10005
bewitch;2.0;1.0688499999999999
beyonce;2.0;2.0927
bhairav;2.0;1.73905
bhaiyya;2.0;1.80615
bhangra;2.0;1.9259499999999998
bhaskar;2.0;1.6488500000000001
bhavani;2.0;0.8728999999999999
bhishma;2.0;1.4744499999999998
bhushan;2.0;0.8602500000000001
bianche;2.0;1.7762500000000003
bianchi;2.0;1.3747500000000001
bickman;2.0;1.4217
bicycle;2.0;0.08724999999999998
bidders;2.0;1.1523
bidding;2.0;1.6699000000000002
bidwell;2.0;1.8915
bigelow;2.0;0.8379
bigfoot;2.0;1.37725
biggest;2.0;0.7040499999999998
biggles;2.0;1.5927
bighorn;2.0;1.5608
bigoted;2.0;2.4434500000000003
bigotry;2.0;1.98125
bigshot;2.0;0.43145
bigtime;2.0;1.4585000000000004
bigwigs;2.0;1.5990000000000002
bikinis;2.0;0.6755000000000001
bilfran;2.0;0.32794999999999996
billing;2.0;1.7996499999999997
billion;2.0;2.07645
binders;2.0;1.8945500000000002
binding;2.0;1.9241000000000004
bindiya;2.0;2.11805
bingham;2.0;2.16715
bingley;2.0;1.62635
biology;2.0;0.3819
biotech;2.0;1.19025
bipolar;2.0;1.3999000000000001
birdies;2.0;1.8045000000000004
birdman;2.0;2.3703499999999997
birkoff;2.0;1.44715
birthed;2.0;1.0808
biryani;2.0;1.35565
biscuit;2.0;1.6821000000000002
bishops;2.0;0.7539
bitched;2.0;1.1415999999999997
bitches;2.0;1.4609999999999999
bitchin;2.0;1.3577
bitcoin;2.0;1.3447999999999998
bitters;2.0;1.0850499999999996
bizarre;2.0;1.4815499999999997
bizarro;2.0;1.4961999999999998
blabbed;2.0;2.4423
blabber;2.0;1.4997000000000005
blacked;2.0;2.497550000000001
blacken;2.0;2.8814
blacker;2.0;2.9252499999999992
blackie;2.0;2.1813
bladder;2.0;2.0900999999999996
blakely;2.0;1.6433999999999997
blaming;2.0;2.1553499999999994
blanche;2.0;2.910099999999999
blanked;2.0;2.0549500000000007
blanket;2.0;2.6508
blankie;2.0;2.8873999999999995
blaring;2.0;1.56915
blarney;2.0;2.5499
blasted;2.0;2.4619999999999997
blaster;2.0;3.2860499999999986
blatant;2.0;1.8803499999999995
blather;2.0;2.357449999999999
blazers;2.0;1.9447999999999994
blazing;2.0;2.6253999999999986
bleeder;2.0;2.3749999999999996
bleedin;2.0;1.8507499999999992
blemish;2.0;1.8383499999999997
blended;2.0;2.3383499999999993
blender;2.0;2.1475
blessed;2.0;1.3817500000000003
blesses;2.0;1.1515500000000005
blinded;2.0;2.0654500000000002
blindly;2.0;2.310200000000001
blinked;2.0;2.0162
blinker;2.0;2.61765
blister;2.0;1.5656500000000004
blitzed;2.0;1.9305500000000002
blitzen;2.0;1.7220500000000005
bloated;2.0;2.2901
blocked;2.0;1.9276999999999997
blocker;2.0;1.7206
blogger;2.0;1.7354499999999995
blondes;2.0;2.655400000000001
blondie;2.0;2.7622500000000003
blooded;2.0;2.0252499999999998
bloomed;2.0;2.6758499999999996
bloomer;2.0;2.1993500000000004
bloomin;2.0;2.29185
blossom;2.0;1.8718999999999997
blotter;2.0;2.29885
blouses;2.0;1.8947499999999997
blowing;2.0;1.8081499999999995
blowjob;2.0;1.6617999999999995
blowout;2.0;1.6229
blubber;2.0;1.79115
bluffed;2.0;1.7188499999999998
blunder;2.0;1.8907999999999998
bluntly;2.0;1.83665
blurred;2.0;1.7221999999999997
blurted;2.0;2.3
blushed;2.0;2.6883
blushes;2.0;2.6472499999999997
bluster;2.0;2.7794999999999996
boarded;2.0;1.8091000000000004
boarder;2.0;1.8970500000000001
boasted;2.0;3.1023500000000004
boating;2.0;1.33945
boatman;2.0;2.1725499999999998
bobbing;2.0;1.49565
bobsled;2.0;1.09585
bodaway;2.0;0.5601
boggles;2.0;0.45339999999999997
bohemia;2.0;1.26685
boilers;2.0;1.2132
boiling;2.0;1.3040500000000002
bolivar;2.0;1.8848499999999997
bolivia;2.0;1.8847999999999998
bollock;2.0;1.16265
bologna;2.0;1.9150500000000001
bolshoi;2.0;1.95425
bolster;2.0;2.0739
bolting;2.0;1.71345
bombard;2.0;1.7159
bombers;2.0;1.32745
bombing;2.0;1.8572000000000002
bonanza;2.0;2.0601000000000003
bonbons;2.0;2.2365000000000004
bondage;2.0;2.4300500000000005
bonding;2.0;2.5292500000000007
bonfire;2.0;1.8578
bonjour;2.0;1.104
bonkers;2.0;2.1755000000000004
bonsoir;2.0;2.13525
bonuses;2.0;0.7526499999999999
boobies;2.0;1.7055
boogers;2.0;1.7169
bookies;2.0;2.27655
booking;2.0;3.05835
booklet;2.0;2.02295
bookman;2.0;2.0763
booming;2.0;1.7417999999999996
boonies;2.0;2.90625
boorish;2.0;2.8030000000000004
boorman;2.0;2.7731000000000003
boosted;2.0;2.4351499999999997
booster;2.0;2.68385
booties;2.0;2.3853
bootleg;2.0;2.9087500000000004
bootsie;2.0;2.3102999999999994
boozing;2.0;1.9406500000000004
borders;2.0;2.4371
boredom;2.0;1.5991000000000004
borgias;2.0;1.6831500000000001
bormann;2.0;2.5090000000000003
borough;2.0;2.0812500000000003
borrows;2.0;2.03805
borscht;2.0;1.7223000000000002
borstal;2.0;2.0715999999999997
bosnian;2.0;2.5325999999999995
bossing;2.0;2.65045
boswell;2.0;1.3695499999999998
botched;2.0;1.28635
bothers;2.0;1.0038500000000001
bottled;2.0;1.5019500000000003
bottles;2.0;1.8584
bottoms;2.0;1.7261000000000002
boucher;2.0;2.5622499999999997
boudoir;2.0;1.3554999999999997
boulder;2.0;1.9786500000000005
bounced;2.0;2.5977999999999994
bouncer;2.0;2.6272499999999996
bounces;2.0;2.8101
bounded;2.0;2.6428
bouquet;2.0;1.8850500000000001
bourbon;2.0;1.8644500000000002
bouvier;2.0;1.4957999999999998
bowlers;2.0;1.35015
bowling;2.0;1.80885
