,frequency,target,Unnamed: 0,fixation_x,entropy_x,fixation_y,entropy_y,difference_entropy
57,23.537318712585645,סיפורים,4622,2.0,2.01375,6.0,5.775499999999999,-3.7617499999999993
58,23.105661313883108,הכוכבים,1376,2.0,1.719,6.0,4.572850000000002,-2.8538500000000013
59,22.584075290450873,בוודאות,322,2.0,1.4320500000000005,6.0,2.2049,-0.7728499999999994
60,22.500141907369823,מסתכלים,4140,2.0,1.6639999999999997,6.0,3.4321000000000006,-1.768100000000001
61,22.320284657910435,ממשיכים,4072,2.0,1.8262000000000005,6.0,3.60825,-1.7820499999999997
62,22.266327483072615,התינוקת,2359,2.0,1.79295,6.0,1.3814000000000002,0.4115499999999999
63,22.25433699977532,מהעבודה,3758,2.0,1.6475499999999996,6.0,1.3831000000000002,0.2644499999999994
64,22.248341758126678,התכוונת,2366,2.0,2.6269000000000005,6.0,0.8879000000000001,1.7390000000000003
65,22.104455958559164,האצבעות,931,2.0,0.5739500000000001,6.0,2.7128999999999985,-2.1389499999999986
66,22.01452733382947,הקריירה,2124,2.0,2.3349,6.0,2.5166,-0.18169999999999972
67,21.996541608883533,כרטיסים,2943,2.0,0.33765,6.0,4.039649999999999,-3.7019999999999986
68,21.960570158991647,מאושרים,3556,2.0,3.24,6.0,5.6384500000000015,-2.3984500000000013
69,21.756731942937673,אמריקאי,152,2.0,1.10655,6.0,1.2933,-0.18675
70,21.726755734694446,תינוקות,5504,2.0,1.14995,6.0,3.6853000000000007,-2.5353500000000007
71,21.558888968532344,נישואים,4553,2.0,1.8137,6.0,3.2037000000000004,-1.3900000000000008
72,21.5528937268837,מהאנשים,3666,2.0,1.6904,6.0,4.5588,-2.8684
73,21.2171601945595,התרופות,2471,2.0,1.7759999999999998,6.0,3.7968,-2.0208000000000004
74,21.12123632818116,בזהירות,333,2.0,0.44385,6.0,3.96625,-3.5224
75,20.983345770262293,להשתנות,3152,2.0,2.32635,6.0,3.15575,-0.8293999999999997
76,20.899412387181247,בתוכנית,721,2.0,1.4637,6.0,3.5292000000000003,-2.0655
77,20.851450453992072,השלישית,2237,2.0,2.0733000000000006,6.0,2.43405,-0.36074999999999946
78,20.71955513772185,התאבדות,2275,2.0,2.80045,6.0,3.1502,-0.3497499999999998
79,20.683583687829973,הביטחון,981,2.0,1.1287999999999998,6.0,2.583,-1.4542000000000004
80,20.587659821451627,השטויות,2221,2.0,1.25525,6.0,5.1132,-3.85795
81,20.54569312991111,האחורית,867,2.0,2.71085,6.0,3.1263,-0.4154499999999999
82,20.52770740496517,המשמעות,1709,2.0,2.3296,6.0,2.6955499999999994,-0.3659499999999993
83,20.503726438370585,משוגעים,4319,2.0,1.4098999999999997,6.0,3.1074000000000006,-1.697500000000001
84,20.40780257199224,התקשורת,2460,2.0,2.91295,6.0,2.3473999999999995,0.5655500000000004
85,20.10204524791128,המזדיין,1515,2.0,1.9682500000000005,6.0,4.02185,-2.0535999999999994
86,19.958159448343764,מההתחלה,3687,2.0,1.1967500000000002,6.0,1.1314000000000002,0.06535000000000002
87,19.68837357415468,הלקוחות,1425,2.0,1.31335,6.0,5.271950000000001,-3.9586000000000015
88,19.556478257884454,מוכרחים,3840,2.0,1.5788499999999996,6.0,3.4108500000000013,-1.8320000000000016
89,19.400601975019647,הכנסייה,1395,2.0,1.4756499999999997,6.0,3.174099999999999,-1.6984499999999991
90,19.376621008425065,היחידים,1331,2.0,2.1427000000000005,6.0,4.0520000000000005,-1.9093
91,19.20275900061432,האפשרות,929,2.0,1.5638000000000003,6.0,4.042199999999999,-2.478399999999998
92,18.91498740147929,מחזיקים,3932,2.0,1.6338000000000004,6.0,4.73135,-3.09755
93,18.90899215983065,אוליביה,39,2.0,1.2333500000000002,6.0,1.0192000000000003,0.21414999999999984
94,18.705153943776672,שאומרים,4974,2.0,1.64495,6.0,5.880099999999998,-4.235149999999998
95,18.66318725223615,יפהפייה,2901,2.0,1.579,6.0,2.1586,-0.5795999999999999
96,18.66318725223615,המספרים,1625,2.0,2.51345,6.0,3.9090500000000006,-1.3956000000000004
97,18.54328241926322,באלוהים,240,2.0,1.8065,6.0,3.63805,-1.83155
98,18.519301452668635,למועדון,3332,2.0,1.53595,6.0,2.7603500000000003,-1.2244000000000004
99,18.255510820128194,הנתונים,1816,2.0,0.5343,6.0,5.46495,-4.93065
100,18.255510820128194,החלומות,1231,2.0,1.8347000000000004,6.0,4.656250000000002,-2.821550000000001
101,18.099634537263388,הכדורים,1371,2.0,1.8857,6.0,5.38605,-3.50035
102,18.099634537263388,הבחירות,977,2.0,1.92435,6.0,5.11095,-3.1866
103,18.093639295614746,נישואין,4554,2.0,2.1444499999999995,6.0,2.3786,-0.2341500000000005
104,18.057667845722865,התנהגות,2398,2.0,2.35925,6.0,3.1059500000000004,-0.7467000000000006
105,17.961743979344522,ברחובות,660,2.0,0.9186,6.0,4.18615,-3.2675499999999995
106,17.95574873769588,באמריקה,249,2.0,2.08855,6.0,3.0883000000000007,-0.9997500000000006
107,17.859824871317535,וויליאם,2583,2.0,1.8514,6.0,0.29265,1.55875
108,17.841839146371594,הברכיים,1003,2.0,1.72595,6.0,4.377350000000002,-2.651400000000001
109,17.78788197153378,חודשיים,2785,2.0,1.5703,6.0,4.33415,-2.76385
110,17.70394858845273,כשאנחנו,2950,2.0,1.1943,6.0,1.4105999999999996,-0.2162999999999997
111,17.655986655263558,בייסבול,387,2.0,1.0309,6.0,1.88075,-0.84985
112,17.59003899712845,מיוחדים,3970,2.0,2.5706,6.0,3.538499999999998,-0.9678999999999984
113,17.45214843920958,האנרגיה,920,2.0,1.81835,6.0,1.5621500000000004,0.25619999999999954
114,17.42217223096635,הקדושים,2069,2.0,1.7311500000000006,6.0,4.18925,-2.4581
115,17.332243606236652,התנגדות,2393,2.0,2.5727,6.0,2.6623999999999994,-0.08969999999999922
116,17.22432925656102,התוצאות,2318,2.0,1.76035,6.0,4.0025,-2.2421500000000005
117,16.900586207534115,האורחים,856,2.0,2.6719,6.0,4.2219999999999995,-1.5501000000000005
118,16.750705166317953,בלונדון,430,2.0,0.5970500000000001,6.0,3.3283000000000014,-2.731250000000001
119,16.654781299939614,הסתכלתי,1882,2.0,2.5128,6.0,2.20375,0.30905000000000005
120,16.46293356718293,הסתיימה,1878,2.0,1.9018,6.0,1.60545,0.2963499999999999
121,16.450943083885633,מבוגרים,3593,2.0,1.6454999999999995,6.0,5.0199,-3.3744000000000005
122,16.384995425750528,הישרדות,1366,2.0,1.8541,6.0,3.0484,-1.1943
123,16.367009700804587,מסוימים,4107,2.0,2.70765,6.0,4.52415,-1.8165
124,16.30106204266948,מכנסיים,4027,2.0,0.76945,6.0,5.251800000000001,-4.482350000000001
125,16.21712865958843,אוטובוס,34,2.0,1.9938,6.0,1.1880000000000002,0.8057999999999998
126,16.139190518156028,להתכונן,3188,2.0,2.7251500000000006,6.0,1.3359999999999999,1.3891500000000006
127,16.061252376723626,הזיכרון,1184,2.0,0.83445,6.0,3.0408000000000004,-2.2063500000000005
128,15.851418919021,מעניינת,4173,2.0,2.06215,6.0,2.9122999999999992,-0.8501499999999993
129,15.83343319407506,המסמכים,1622,2.0,1.8913,6.0,2.875,-0.9837
130,15.749499810994012,בסביבות,540,2.0,1.0283000000000002,6.0,4.823550000000001,-3.7952500000000007
131,15.725518844399426,בשבילכם,689,2.0,1.62065,6.0,0.4863000000000001,1.1343499999999995
132,15.635590219669734,מסתדרים,4133,2.0,1.9942,6.0,3.989049999999999,-1.9948499999999991
133,15.599618769777852,החיילים,1226,2.0,2.4336999999999995,6.0,4.14175,-1.7080500000000003
134,15.56964256153462,בהיריון,313,2.0,1.6437000000000002,6.0,4.673899999999999,-3.030199999999999
135,15.497699661750865,הרופאים,2162,2.0,2.2775500000000006,6.0,4.02915,-1.7515999999999992
136,15.431752003615756,עניינים,4687,2.0,1.3637500000000005,6.0,4.96245,-3.5986999999999987
137,15.281870962399594,מהדברים,3683,2.0,0.9609000000000002,6.0,5.609350000000001,-4.64845
138,15.233909029210427,מטורפים,3962,2.0,2.09575,6.0,4.4925000000000015,-2.3967500000000017
139,15.114004196237495,חשבונות,2827,2.0,1.3658,6.0,5.963599999999999,-4.597799999999999
140,15.006089846561864,מבחינתי,3609,2.0,2.6245499999999997,6.0,2.75825,-0.1337000000000006
141,14.982108879967278,מתקדמים,4495,2.0,1.430250000000001,6.0,4.1272,-2.6969499999999997
142,14.934146946778107,קילומטר,4873,2.0,1.2703000000000002,6.0,1.139,0.1313000000000002
143,14.832227838751118,בצהריים,610,2.0,0.4819999999999999,6.0,4.89665,-4.41465
144,14.814242113805179,בעינייך,571,2.0,1.97865,6.0,2.82785,-0.8492000000000002
145,14.814242113805179,המועדון,1498,2.0,3.3869,6.0,3.47785,-0.09095000000000032
146,14.796256388859241,שאלוהים,4982,2.0,0.82935,6.0,3.3960999999999992,-2.566749999999999
147,14.754289697318713,העובדים,1894,2.0,2.41875,6.0,5.03545,-2.6167
148,14.73030873072413,ריימונד,4951,2.0,1.2516000000000005,6.0,1.8149500000000005,-0.56335
149,14.484503823129629,אלכסנדר,136,2.0,0.5115000000000001,6.0,0.04365000000000002,0.46785
150,14.460522856535047,במדרגות,453,2.0,1.2648,6.0,3.0448499999999994,-1.7800499999999997
151,14.424551406643165,המשחקים,1701,2.0,3.09195,6.0,3.653,-0.5610499999999998
152,14.412560923345874,המדרגות,1470,2.0,2.59405,6.0,2.74725,-0.1532
153,14.376589473453992,מתקרבים,4500,2.0,2.0196,6.0,3.7239,-1.7043
154,14.286660848724296,השתמשתי,2269,2.0,2.8043499999999986,6.0,2.0689,0.7354499999999984
155,14.274670365427005,קרוליין,4902,2.0,1.5370999999999997,6.0,2.4482500000000003,-0.9111500000000006
156,14.256684640481069,אמבולנס,144,2.0,0.7246500000000001,6.0,0.7344,-0.009749999999999924
157,14.220713190589187,להשתחרר,3149,2.0,2.06435,6.0,0.3952999999999999,1.6690500000000004
158,14.160760774102723,גבירותי,747,2.0,0.9374,6.0,2.8600000000000003,-1.9226000000000003
159,14.130784565859491,טלפונים,2859,2.0,0.73005,6.0,5.6622,-4.93215
160,14.022870216183858,סימפסון,4616,2.0,1.3221999999999998,6.0,2.88115,-1.55895
161,14.016874974535213,להתעורר,3208,2.0,2.88525,6.0,1.91985,0.9654
162,13.813036758481235,הפלאפון,1980,2.0,1.8854,6.0,2.1004000000000005,-0.21500000000000047
163,13.801046275183944,לאלוהים,3046,2.0,1.82375,6.0,4.2083,-2.3845500000000004
164,13.777065308589355,בניסיון,532,2.0,0.88645,6.0,3.86405,-2.9776
165,13.759079583643418,ציפורים,4814,2.0,2.0434000000000005,6.0,5.78785,-3.7444499999999987
166,13.73509861704883,שינויים,5232,2.0,1.2894,6.0,4.9606499999999984,-3.6712499999999983
167,13.597208059129965,תחתונים,5496,2.0,0.4734999999999999,6.0,5.950500000000001,-5.477000000000001
168,13.585217575832672,היחידות,1330,2.0,1.8002500000000006,6.0,4.4799,-2.679649999999999
169,13.471307984508393,החסינות,1246,2.0,1.7948999999999995,6.0,4.5685,-2.7736000000000014
170,13.435336534616516,לתוכנית,3528,2.0,0.6393000000000001,6.0,3.7801999999999993,-3.1409
171,13.411355568021927,לינקולן,3298,2.0,0.5864999999999999,6.0,0.53695,0.04954999999999987
172,13.381379359778695,גרייסון,772,2.0,1.0186,6.0,4.236549999999999,-3.2179499999999983
173,13.339412668238172,הומואים,1156,2.0,0.5363,6.0,3.5621500000000004,-3.02585
174,13.315431701643586,האנושות,918,2.0,2.6635,6.0,3.1654500000000003,-0.5019500000000003
175,13.309436459994938,מסכימים,4121,2.0,1.3150499999999996,6.0,3.3124,-1.99735
176,13.249484043508474,אופניים,55,2.0,2.3653000000000004,6.0,4.5447500000000005,-2.17945
177,13.171545902076074,הבחורות,974,2.0,1.9353,6.0,5.3953500000000005,-3.4600500000000007
178,13.147564935481489,הדוקטור,1059,2.0,0.77575,6.0,3.0689999999999995,-2.29325
179,13.123583968886905,באנגלית,251,2.0,2.1648,6.0,3.30195,-1.13715
180,13.117588727238257,הגדולות,1018,2.0,1.9835999999999991,6.0,3.8178499999999986,-1.83425
181,13.087612518995025,המציאות,1668,2.0,1.6335000000000002,6.0,3.91055,-2.27705
182,13.069626794049087,התנצלות,2404,2.0,2.0937500000000004,6.0,1.16445,0.9293000000000003
183,13.033655344157207,הבריאות,1000,2.0,2.29185,6.0,5.037650000000001,-2.7458000000000014
184,12.991688652616682,דיבורים,796,2.0,1.21395,6.0,5.300000000000002,-4.086050000000002
185,12.91375051118428,מאחוריך,3562,2.0,2.4738999999999995,6.0,2.6345,-0.16060000000000052
186,12.907755269535633,סיגריות,4601,2.0,0.6618500000000003,6.0,4.79315,-4.1313
187,12.865788577995108,כשהיינו,2964,2.0,2.0318,6.0,2.4142,-0.3824000000000001
188,12.841807611400522,הקרובים,2117,2.0,2.5515,6.0,6.356000000000001,-3.8045000000000013
189,12.805836161508644,בעדינות,563,2.0,1.12635,6.0,4.70475,-3.5784
190,12.799840919860001,חופשיים,2789,2.0,1.7000999999999995,6.0,4.55145,-2.8513500000000005
191,12.775859953265414,שהאנשים,5028,2.0,1.75435,6.0,4.8671500000000005,-3.1128000000000005
192,12.769864711616766,לשוטרים,3502,2.0,2.1556,6.0,5.470650000000001,-3.3150500000000007
193,12.769864711616766,מתכננים,4447,2.0,1.8323000000000005,6.0,4.705300000000002,-2.8730000000000016
194,12.739888503373535,העליונה,1923,2.0,1.8975,6.0,1.84285,0.054649999999999865
195,12.727898020076244,משמעותי,4354,2.0,2.39085,6.0,1.97235,0.4184999999999999
196,12.637969395346547,האחריות,871,2.0,1.1837999999999995,6.0,4.6577,-3.4739000000000004
197,12.578016978860084,מתאימים,4395,2.0,1.7922,6.0,5.495400000000003,-3.7032000000000025
198,12.578016978860084,מעורבים,4162,2.0,2.5088,6.0,4.13045,-1.6216499999999998
199,12.500078837427681,האמבטיה,904,2.0,1.6860500000000005,6.0,2.569999999999999,-0.8839499999999985
200,12.464107387535801,במסדרון,483,2.0,2.0894500000000003,6.0,3.4132000000000007,-1.3237500000000004
201,12.416145454346633,להתייחס,3182,2.0,3.9537500000000008,6.0,0.4871499999999999,3.466600000000001
202,12.40415497104934,הקונגרס,2085,2.0,2.07055,6.0,1.35195,0.7185999999999999
203,12.362188279508814,מסוכנים,4109,2.0,2.4205,6.0,5.730949999999999,-3.310449999999999
204,12.362188279508814,מצליחים,4243,2.0,1.7015,6.0,5.3977,-3.6962
205,12.332212071265584,כריסטין,2946,2.0,1.4944499999999998,6.0,2.16685,-0.6724000000000003
206,12.326216829616936,הסוכנות,1828,2.0,2.11025,6.0,4.8515,-2.7412499999999995
207,12.326216829616936,שקיבלתי,5400,2.0,1.8377999999999992,6.0,3.2202,-1.382400000000001
208,12.326216829616936,מיליוני,3993,2.0,2.9378999999999995,6.0,2.752,0.18589999999999973
209,12.290245379725055,התחתונה,2347,2.0,3.3227,6.0,2.0881,1.2346000000000004
210,12.254273929833179,הצעירים,2056,2.0,1.5578500000000002,6.0,5.6857500000000005,-4.1279
211,12.122378613562956,ורוניקה,2740,2.0,1.1013000000000002,6.0,2.46255,-1.3612499999999996
212,12.086407163671081,סטיוארט,4589,2.0,0.9918,6.0,1.3214,-0.3295999999999999
213,12.03844523048191,האידיוט,876,2.0,2.14285,6.0,1.0340999999999996,1.1087500000000006
214,12.026454747184616,מיליארד,3991,2.0,2.3789,6.0,1.27285,1.1060499999999998
215,12.002473780590034,ברכותיי,673,2.0,0.99185,6.0,2.1531,-1.16125
216,11.984488055644093,המקומות,1674,2.0,2.5716499999999995,6.0,4.06075,-1.4891
217,11.984488055644093,בלעדייך,437,2.0,2.15065,6.0,0.6148,1.5358500000000002
218,11.960507089049509,קורבנות,4857,2.0,1.04995,6.0,3.36965,-2.3197
219,11.960507089049509,החודשים,1201,2.0,1.2938500000000002,6.0,3.6171000000000006,-2.3232500000000007
220,11.954511847400859,מדהימים,3641,2.0,1.2908999999999995,6.0,4.904700000000001,-3.613800000000001
221,11.948516605752216,רציניים,4966,2.0,1.5271,6.0,4.124249999999999,-2.597149999999999
222,11.894559430914395,האלוהים,892,2.0,2.6269499999999995,6.0,3.928750000000001,-1.3018000000000018
223,11.798635564536054,בכנסייה,426,2.0,0.8130500000000002,6.0,3.1324,-2.31935
224,11.768659356292822,מצטערים,4236,2.0,1.1182499999999995,6.0,4.10475,-2.9865000000000004
225,11.768659356292822,שירותים,5246,2.0,2.16595,6.0,3.2515500000000004,-1.0856000000000003
226,11.762664114644178,אנדרסון,157,2.0,1.5304,6.0,2.9336999999999995,-1.4032999999999995
227,11.7266926647523,מטומטמת,3955,2.0,0.98985,6.0,0.23535,0.7545
228,11.720697423103651,פרנקלין,4791,2.0,0.97955,6.0,2.3119,-1.33235
229,11.62477355672531,במקומות,500,2.0,1.5914500000000005,6.0,4.5252500000000015,-2.933800000000001
230,11.504868723752384,העובדות,1893,2.0,2.7565,6.0,3.8905000000000007,-1.1340000000000008
231,11.456906790563213,התקדמות,2449,2.0,2.566499999999999,6.0,3.6318,-1.065300000000001
232,11.396954374076747,להתפוצץ,3214,2.0,3.3571000000000004,6.0,0.7491000000000002,2.608
233,11.342997199238932,ווילסון,2584,2.0,2.1086,6.0,3.8576500000000014,-1.7490500000000009
234,11.337001957590285,לכנסייה,3311,2.0,0.53135,6.0,4.143899999999999,-3.612549999999999
235,11.289040024401116,מזדיינת,3899,2.0,1.1359,6.0,2.647299999999999,-1.5113999999999992
236,11.175130433076832,שהדברים,5042,2.0,1.3316000000000003,6.0,4.6007,-3.2690999999999995
237,11.1451542248336,השומרים,2208,2.0,2.9162500000000007,6.0,5.52295,-2.606699999999999
238,11.12716849988766,שסיפרתי,5369,2.0,1.22555,6.0,1.5255,-0.29995000000000016
239,11.085201808347136,להתחרות,3177,2.0,3.3562000000000003,6.0,2.9244,0.4318000000000004
240,10.96529697537421,המושלמת,1513,2.0,3.2852999999999994,6.0,0.17795,3.1073499999999994
241,10.905344558887746,האישיים,889,2.0,2.70275,6.0,4.33865,-1.6359000000000004
242,10.905344558887746,שדיברנו,5021,2.0,1.904,6.0,2.02965,-0.12565000000000004
243,10.899349317239098,הסימנים,1847,2.0,1.7416999999999998,6.0,4.69075,-2.9490500000000006
244,10.869373108995866,המסדרון,1611,2.0,2.2882,6.0,3.5518,-1.2636000000000005
245,10.827406417455345,המחשבות,1544,2.0,2.4719500000000005,6.0,4.0981,-1.626149999999999
246,10.821411175806697,שקוראים,5398,2.0,0.8102,6.0,3.9562500000000007,-3.1460500000000007
247,10.761458759320233,להתווכח,3173,2.0,2.3322000000000003,6.0,0.05505,2.27715
248,10.677525376239185,מהמשפחה,3745,2.0,3.5697,6.0,1.8873999999999995,1.6823000000000006
249,10.671530134590537,מעריכים,4182,2.0,2.2976,6.0,5.056349999999999,-2.7587499999999987
250,10.629563443050014,התשובות,2480,2.0,1.7260999999999995,6.0,4.4761000000000015,-2.7500000000000018
251,10.581601509860842,הימורים,1339,2.0,0.9111,6.0,6.12655,-5.21545
252,10.56961102656355,מבולבלת,3597,2.0,1.9164500000000004,6.0,0.8610000000000001,1.0554500000000004
253,10.431720468644682,שניסיתי,5336,2.0,2.18565,6.0,3.0131500000000004,-0.8275000000000006
254,10.431720468644682,הבדיקות,961,2.0,2.3872499999999994,6.0,4.48005,-2.092800000000001
255,10.401744260401449,מדיניות,3652,2.0,1.5125,6.0,4.927099999999999,-3.4145999999999983
256,10.365772810509572,ללונדון,3315,2.0,0.39535,6.0,3.3103,-2.91495
257,10.263853702482583,המזוודה,1516,2.0,2.5254,6.0,1.5519500000000004,0.9734499999999996
258,10.257858460833939,הגרמנים,1046,2.0,1.9632,6.0,5.381999999999999,-3.4187999999999987
259,10.20390128599612,מתעניין,4473,2.0,1.97535,6.0,3.2385,-1.2631500000000002
260,10.185915561050182,בעיקרון,578,2.0,1.1951000000000005,6.0,3.67465,-2.47955
261,10.185915561050182,שהילדים,5077,2.0,1.26965,6.0,3.3777500000000003,-2.1081000000000003
262,10.137953627861009,הסוכנים,1829,2.0,2.6054500000000003,6.0,6.56845,-3.963
263,10.113972661266423,גיהינום,761,2.0,0.7604,6.0,2.5342499999999992,-1.7738499999999993
264,10.101982177969132,המזוינת,1519,2.0,3.63415,6.0,1.70385,1.9303
265,10.101982177969132,מקצועית,4281,2.0,1.3074500000000011,6.0,2.28735,-0.9798999999999992
266,10.08999169467184,המחורבן,1532,2.0,2.775949999999999,6.0,1.2233499999999995,1.5525999999999995
267,10.078001211374547,השמאלית,2238,2.0,0.9264,6.0,2.93975,-2.01335
268,9.958096378401619,מסתובבת,4134,2.0,2.6491,6.0,1.1848500000000004,1.4642499999999994
269,9.946105895104326,כתוביות,3019,2.0,0.5996499999999999,6.0,4.1278500000000005,-3.5282000000000004
270,9.922124928509742,השחקנים,2219,2.0,1.48825,6.0,3.5395500000000006,-2.0513000000000003
271,9.916129686861096,יהלומים,2882,2.0,1.22995,6.0,5.109299999999998,-3.8793499999999983
272,9.91013444521245,ההוראות,1092,2.0,2.166900000000001,6.0,3.74885,-1.581949999999999
273,9.868167753671925,חייזרים,2801,2.0,1.3453999999999997,6.0,4.145499999999998,-2.8000999999999987
274,9.856177270374634,מתנהגים,4463,2.0,2.5296,6.0,2.41705,0.1125499999999997
275,9.856177270374634,כשראיתי,3008,2.0,0.90835,6.0,1.9690500000000004,-1.0607000000000004
276,9.784234370590877,שהתקשרת,5173,2.0,2.54955,6.0,1.0875499999999998,1.4620000000000002
277,9.736272437401704,האסירים,925,2.0,1.82315,6.0,5.5175,-3.69435
278,9.49646277145585,גיבורים,759,2.0,1.2342499999999998,6.0,5.63195,-4.3977
279,9.47847704650991,המצלמות,1669,2.0,1.3506,6.0,4.27125,-2.92065
280,9.454496079915325,זכרונות,2772,2.0,0.5302,6.0,4.71495,-4.18475
281,9.442505596618034,והילדים,2543,2.0,1.64995,6.0,4.0795,-2.4295500000000003
282,9.406534146726154,מאחוריי,3561,2.0,3.0394,6.0,2.5443,0.4951000000000003
283,9.400538905077507,המקומית,1675,2.0,2.9763499999999987,6.0,3.5767500000000005,-0.6004000000000018
