,frequency,target,Unnamed: 0,fixation_x,entropy_x,fixation_y,entropy_y,difference_entropy
124,65.03924630556449,nervous,4839,2.0,1.0605,6.0,1.4333500000000003,-0.3728500000000004
125,63.70122124130096,mission,4641,2.0,2.5251,6.0,2.9462000000000006,-0.4211000000000005
126,63.28390713034885,arrived,342,2.0,2.1544000000000003,6.0,2.28515,-0.13074999999999948
127,63.23525167346654,allowed,168,2.0,0.4397,6.0,2.0266,-1.5869000000000002
128,62.63080118989016,learned,4081,2.0,1.4075000000000002,6.0,3.52795,-2.12045
129,61.69137659931633,further,2888,2.0,1.2676500000000002,6.0,2.42275,-1.1551
130,61.652077961065224,dollars,2147,2.0,1.0200000000000002,6.0,2.2906500000000003,-1.27065
131,61.34330294623519,herself,3403,2.0,2.37195,6.0,1.24135,1.1306
132,61.04762747748885,chicken,1380,2.0,2.25695,6.0,1.4847,0.7722499999999999
133,60.437562902733724,destroy,2032,2.0,2.317,6.0,0.7553499999999999,1.5616499999999998
134,60.027734246686585,earlier,2269,2.0,1.9728,6.0,2.40985,-0.43705
135,60.020248791781604,awesome,442,2.0,0.42425,6.0,0.6082500000000001,-0.18400000000000005
136,59.44012603664638,mention,4545,2.0,1.5991500000000003,6.0,2.98675,-1.3875999999999995
137,59.436383309193886,writing,8073,2.0,1.7343999999999995,6.0,4.42665,-2.6922500000000014
138,59.4232837631102,helping,3378,2.0,1.5233,6.0,4.376799999999999,-2.8534999999999986
139,59.204334207139794,written,8074,2.0,1.6651,6.0,1.6532500000000003,0.011849999999999694
140,59.202462843413564,keeping,3871,2.0,1.3651500000000003,6.0,4.7242000000000015,-3.359050000000001
141,58.1563705204439,figured,2647,2.0,1.4056000000000008,6.0,3.1242000000000005,-1.7185999999999997
142,57.67168731534704,reading,5788,2.0,3.2618500000000012,6.0,4.5574,-1.2955499999999995
143,57.316128207360926,witness,8024,2.0,0.9197,6.0,2.3818000000000006,-1.4621000000000006
144,57.065365468044405,however,3514,2.0,0.4791500000000001,6.0,3.1204999999999994,-2.641349999999999
145,56.58255362667379,flowers,2733,2.0,1.3888499999999997,6.0,4.21125,-2.8224
146,56.517055896255314,goddamn,3057,2.0,1.17385,6.0,0.37645,0.7974000000000001
147,56.215766336330226,asshole,371,2.0,0.6925500000000001,6.0,1.3177499999999998,-0.6251999999999996
148,55.427922207582064,suspect,7117,2.0,1.2132999999999998,6.0,1.97895,-0.7656500000000002
149,55.27259901830392,medical,4519,2.0,0.92955,6.0,2.6211999999999995,-1.6916499999999997
150,54.634463987655174,majesty,4323,2.0,0.3616,6.0,1.4300000000000002,-1.0684000000000002
151,54.38370124833865,animals,242,2.0,0.7234000000000002,6.0,1.1508500000000002,-0.42745
152,54.29200442575275,richard,6004,2.0,1.46475,6.0,1.6629999999999998,-0.19824999999999984
153,54.08054032468733,deserve,2019,2.0,3.11565,6.0,1.2285499999999998,1.8871
154,53.84474849518075,excited,2482,2.0,0.5445999999999999,6.0,3.5266999999999995,-2.9820999999999995
155,53.69878212453383,ringing,6026,2.0,0.98685,6.0,4.5653,-3.57845
156,53.49293211464713,weekend,7897,2.0,0.6834999999999999,6.0,0.9619,-0.2784000000000001
157,53.0531616389801,willing,7993,2.0,1.8969999999999998,6.0,5.035199999999999,-3.1381999999999985
158,52.967078907572926,whoever,7962,2.0,0.5451,6.0,2.24665,-1.7015499999999997
159,51.47934474521,knowing,3953,2.0,1.03145,6.0,4.1583999999999985,-3.1269499999999995
160,51.3782911039929,justice,3835,2.0,1.4924000000000002,6.0,1.06145,0.43095000000000017
161,50.9927901763869,grandma,3111,2.0,3.03445,6.0,0.45315,2.5813
162,50.87676562535986,weapons,7882,2.0,1.3013500000000002,6.0,2.66825,-1.3668999999999998
163,50.58670424779224,several,6410,2.0,2.329,6.0,2.3975,-0.06849999999999977
164,50.436995149692834,clearly,1474,2.0,2.40375,6.0,0.7571000000000001,1.64665
165,50.356526509464395,correct,1690,2.0,1.9051000000000005,6.0,1.97005,-0.06494999999999962
166,50.291028779045895,hanging,3271,2.0,1.99125,6.0,4.50765,-2.5164
167,50.23114513980614,stories,6999,2.0,1.4175,6.0,3.6353,-2.2178
168,49.85125830337887,dancing,1886,2.0,1.8404,6.0,4.217799999999999,-2.3773999999999993
169,48.992302353033466,somehow,6764,2.0,1.4663,6.0,0.8287500000000001,0.6375499999999998
170,48.45147823614934,hearing,3346,2.0,1.7920499999999997,6.0,4.883349999999999,-3.0912999999999995
171,48.30176913804993,account,31,2.0,0.50905,6.0,0.8683,-0.35925
172,47.99299412321988,natural,4819,2.0,1.1940499999999996,6.0,1.8522000000000003,-0.6581500000000007
173,47.90691139181271,dressed,2210,2.0,2.53335,6.0,3.2323000000000013,-0.6989500000000013
174,47.80772911432186,student,7034,2.0,1.67195,6.0,1.4240000000000002,0.2479499999999999
175,47.77217320352325,dropped,2227,2.0,1.5172,6.0,2.9214,-1.4042
176,47.719775019188454,freedom,2834,2.0,2.08375,6.0,0.6384,1.4453500000000004
177,47.71790365546221,breathe,937,2.0,2.30675,6.0,0.61595,1.6908
178,47.49521137203933,manager,4343,2.0,2.81515,6.0,2.3116,0.5035500000000002
179,47.17707953857807,towards,7443,2.0,0.69915,6.0,2.528950000000001,-1.829800000000001
180,47.16585135622061,biggest,736,2.0,0.7040499999999998,6.0,2.835500000000001,-2.131450000000001
181,46.843976795306865,noticed,4917,2.0,0.5715000000000001,6.0,1.5533499999999996,-0.9818499999999994
182,46.544558599108036,chinese,1397,2.0,2.1952000000000003,6.0,0.68275,1.5124500000000003
183,46.40794904709233,checked,1350,2.0,1.8490500000000003,6.0,3.5908500000000005,-1.7418000000000002
184,46.30876676960146,sweetie,7147,2.0,1.6306,6.0,1.4533000000000005,0.17729999999999954
185,46.235783584278,monster,4688,2.0,1.1904000000000003,6.0,3.2049,-2.0144999999999995
186,46.0074772096764,grandpa,3112,2.0,3.3995,6.0,0.01275,3.38675
187,45.90642356845929,science,6294,2.0,1.4269999999999998,6.0,2.28235,-0.8553500000000003
188,45.88022447629189,project,5570,2.0,1.1458499999999998,6.0,1.8616,-0.7157500000000001
189,45.50033763986463,numbers,4935,2.0,1.17965,6.0,3.2538,-2.07415
190,45.29823035743041,suicide,7072,2.0,0.6293,6.0,0.9273,-0.29800000000000004
191,45.296358993704175,records,5823,2.0,1.81695,6.0,1.4922,0.3247500000000001
192,45.101737166174935,soldier,6753,2.0,1.2820999999999998,6.0,2.6093,-1.3272000000000004
193,44.860331245489625,example,2479,2.0,0.8026500000000002,6.0,1.3469,-0.5442499999999998
194,44.646995780697964,invited,3689,2.0,1.3312,6.0,3.4005999999999985,-2.0693999999999986
195,44.603954414994384,survive,7114,2.0,1.6027999999999998,6.0,0.96855,0.6342499999999998
196,44.5609130492908,jealous,3756,2.0,1.3966999999999998,6.0,1.1353000000000002,0.26139999999999963
197,44.51787168358722,discuss,2108,2.0,2.165200000000001,6.0,1.1682,0.997000000000001
198,44.508514864956005,command,1573,2.0,2.63775,6.0,1.3673000000000002,1.27045
199,44.23155303347209,pretend,5530,2.0,1.975,6.0,0.9475,1.0275
200,44.13985621088618,prepare,5520,2.0,1.5656500000000004,6.0,1.7066000000000003,-0.1409499999999999
201,43.896578926474646,nowhere,4927,2.0,1.0331,6.0,0.85635,0.17674999999999996
202,43.801139376436275,meaning,4508,2.0,1.46395,6.0,5.245100000000001,-3.7811500000000007
203,43.728156191112795,program,5569,2.0,1.6697000000000002,6.0,0.9462999999999996,0.7234000000000006
204,43.576575729287136,turning,7553,2.0,1.25895,6.0,3.870850000000001,-2.6119000000000008
205,43.52417754495235,society,6743,2.0,1.3096500000000002,6.0,1.5318,-0.22214999999999985
206,43.4343520860927,release,5885,2.0,2.45665,6.0,1.86655,0.5900999999999998
207,43.153647527156295,opinion,5013,2.0,0.9916000000000004,6.0,2.05215,-1.0605499999999997
208,42.80370251034892,finding,2660,2.0,1.7474999999999998,6.0,5.250449999999999,-3.50295
209,42.7943456917177,sheriff,6483,2.0,2.3237,6.0,0.55755,1.76615
210,42.56603931711609,letting,4133,2.0,1.4011999999999998,6.0,4.319099999999999,-2.9178999999999986
211,42.43130112882663,charles,1327,2.0,2.8582000000000005,6.0,2.5445999999999995,0.31360000000000104
212,42.35831794350315,matters,4467,2.0,2.4079,6.0,4.0001,-1.5921999999999996
213,42.29656294053715,screams,6313,2.0,2.20575,6.0,0.3968999999999999,1.80885
214,41.94287519627729,selling,6369,2.0,1.7656499999999995,6.0,5.19035,-3.4247
215,41.559245632397534,letters,4132,2.0,1.6789999999999996,6.0,4.0586,-2.379600000000001
216,41.130703339087965,created,1763,2.0,2.6101,6.0,4.624400000000001,-2.0143000000000013
217,40.870583781140226,purpose,5634,2.0,1.59395,6.0,1.5096,0.08434999999999993
218,40.68344740851595,england,2378,2.0,1.2947,6.0,2.12665,-0.8319500000000002
219,40.58987922220382,falling,2545,2.0,1.61435,6.0,4.3366500000000014,-2.722300000000001
220,40.486954217260475,suggest,7071,2.0,1.1385999999999998,6.0,2.3734500000000005,-1.234850000000001
221,40.16695102007297,ancient,223,2.0,0.5213,6.0,3.35445,-2.83315
222,39.91618828075646,opening,5009,2.0,0.94755,6.0,4.078449999999999,-3.1308999999999987
223,39.78706418364571,ordered,5031,2.0,0.8262499999999999,6.0,3.01445,-2.1882
224,39.17512824516435,british,970,2.0,2.0380000000000003,6.0,1.5393,0.4987000000000004
225,38.952435961741465,silence,6590,2.0,0.86335,6.0,2.6210000000000004,-1.7576500000000004
226,38.9187514146691,surgery,7106,2.0,2.8261500000000006,6.0,3.36325,-0.5370999999999992
227,38.757814134212225,weather,7887,2.0,2.1547500000000004,6.0,3.15135,-0.9965999999999996
228,38.62120458219652,process,5556,2.0,2.77595,6.0,2.3429,0.4330499999999997
229,38.533250487063114,spanish,6793,2.0,1.5177,6.0,1.59555,-0.07784999999999997
230,38.40412638995237,fingers,2663,2.0,1.2325,6.0,4.0081500000000005,-2.7756500000000006
231,38.31055820364024,russian,6159,2.0,1.8112,6.0,1.4572,0.3539999999999999
232,38.09909410257481,sending,6375,2.0,1.2515499999999995,6.0,4.86815,-3.616600000000001
233,37.94189954957042,covered,1726,2.0,0.7407499999999999,6.0,3.6417,-2.9009500000000004
234,37.82400363481713,streets,7014,2.0,1.6480000000000001,6.0,1.99525,-0.3472500000000001
235,37.8221322710909,funeral,2877,2.0,0.78225,6.0,2.7854,-2.00315
236,37.730435448505,stomach,6986,2.0,1.31455,6.0,0.6982999999999999,0.6162500000000002
237,37.59195453276304,heading,3339,2.0,2.4292,6.0,5.214549999999999,-2.7853499999999998
238,37.084814962951285,showing,6542,2.0,1.7066000000000003,6.0,4.7646500000000005,-3.05805
239,37.07920087177255,reality,5794,2.0,2.87975,6.0,2.6322,0.24754999999999994
240,36.80223904028863,success,7062,2.0,1.6288,6.0,2.38735,-0.7585500000000001
241,36.57767539313951,journey,3810,2.0,1.4051499999999997,6.0,2.05385,-0.6487000000000005
242,36.57767539313951,tickets,7354,2.0,2.0166499999999994,6.0,3.1273500000000003,-1.1107000000000011
243,36.34001219990669,members,4535,2.0,0.4947000000000001,6.0,3.688249999999999,-3.193549999999999
244,36.046208094886595,divorce,2135,2.0,0.6587000000000001,6.0,0.5727,0.08600000000000008
245,35.89649899678717,subject,7052,2.0,1.3729,6.0,1.8232500000000005,-0.4503500000000005
246,35.8497149036311,revenge,5975,2.0,2.0945499999999995,6.0,1.0432499999999998,1.0512999999999997
247,35.74678989868776,changes,1305,2.0,2.8833,6.0,2.66485,0.2184499999999998
248,35.53532579762233,details,2033,2.0,1.4301500000000005,6.0,1.51415,-0.08399999999999963
249,35.48667034074002,doctors,2139,2.0,1.5126999999999995,6.0,3.2314000000000007,-1.7187000000000012
250,35.47169943093008,william,7991,2.0,2.1040999999999994,6.0,0.7156000000000001,1.3884999999999992
251,34.99824440819068,growing,3180,2.0,2.255,6.0,4.788550000000001,-2.533550000000001
252,34.79239439830398,reasons,5803,2.0,1.36465,6.0,2.5635000000000003,-1.1988500000000004
253,34.620228935489656,victims,7744,2.0,1.4877999999999998,6.0,0.7549500000000002,0.7328499999999996
254,34.51543256682007,bedroom,626,2.0,1.1336499999999998,6.0,0.9663000000000004,0.16734999999999944
255,34.51356120309383,obvious,4958,2.0,0.30744999999999995,6.0,1.8672999999999995,-1.5598499999999995
256,34.352623922636965,pleased,5405,2.0,1.96065,6.0,1.92505,0.03560000000000008
257,34.214143006895,burning,1069,2.0,1.5674,6.0,4.44045,-2.87305
258,34.13928845784529,foreign,2768,2.0,2.0322000000000005,6.0,0.27685000000000004,1.7553500000000004
259,34.08501890978425,planned,5386,2.0,2.0764,6.0,2.7888,-0.7124000000000001
260,34.06817663624807,ashamed,359,2.0,0.6989499999999998,6.0,1.93805,-1.2391
261,34.00080754210333,fortune,2799,2.0,1.88725,6.0,0.8971,0.99015
262,33.99145072347212,secrets,6343,2.0,1.875199999999999,6.0,2.54495,-0.669750000000001
263,33.96899435875721,century,1278,2.0,2.0202,6.0,1.9747,0.045500000000000096
264,33.93156708423235,warning,7851,2.0,2.9029,6.0,4.862599999999999,-1.9596999999999989
265,33.88291162735004,airport,122,2.0,0.9454,6.0,1.1387500000000002,-0.19335000000000013
266,33.72571707434565,reached,5781,2.0,2.3231999999999995,6.0,4.338799999999999,-2.0156
267,33.68641843609456,results,5953,2.0,1.2666999999999995,6.0,2.25125,-0.9845500000000008
268,33.48992524483908,younger,8116,2.0,0.6076499999999999,6.0,3.3849000000000014,-2.7772500000000013
269,33.48431115366035,belongs,670,2.0,2.08755,6.0,0.8667,1.2208499999999998
270,33.33273069183469,yelling,8098,2.0,0.39609999999999984,6.0,5.2576,-4.8615
271,33.31027432711978,defense,1957,2.0,2.2806999999999995,6.0,2.12165,0.1590499999999997
272,33.265361597689946,useless,7652,2.0,0.4200000000000001,6.0,2.1878,-1.7678
273,33.0482834054458,glasses,3036,2.0,1.1773000000000002,6.0,3.600849999999999,-2.4235499999999988
274,32.86676112400026,beeping,635,2.0,1.03785,6.0,4.864800000000002,-3.826950000000002
275,32.81623430339171,depends,2005,2.0,1.2112000000000005,6.0,1.0903500000000002,0.12085000000000035
276,32.77506430141437,request,5923,2.0,1.1855500000000003,6.0,1.9067,-0.7211499999999997
277,31.79446970886321,deliver,1985,2.0,1.7014,6.0,1.8294,-0.1279999999999999
278,31.480080602854443,becomes,617,2.0,0.6369499999999999,6.0,1.20975,-0.5728000000000002
279,31.369670143006118,offered,4973,2.0,1.4338000000000002,6.0,3.4611,-2.0273
280,31.34534241456496,courage,1720,2.0,1.6814500000000003,6.0,2.5307500000000003,-0.8492999999999999
281,31.304172412587622,answers,254,2.0,0.5001999999999999,6.0,3.2125,-2.7123
282,31.15446331448821,regular,5874,2.0,2.032,6.0,2.40735,-0.3753500000000001
283,31.14884922330948,screwed,6316,2.0,1.83405,6.0,1.93565,-0.10160000000000012
284,31.100193766427175,watched,7868,2.0,2.4159999999999995,6.0,3.90215,-1.4861500000000003
285,30.71656420254742,picking,5320,2.0,1.7872499999999998,6.0,3.49815,-1.7109
286,30.70907874764245,traffic,7451,2.0,2.5325500000000005,6.0,0.4712500000000001,2.061300000000001
287,30.58556874171043,charges,1323,2.0,2.99005,6.0,2.4729,0.51715
288,30.49948601030327,mystery,4782,2.0,0.36105,6.0,2.6210500000000003,-2.26
289,30.443345098515987,disease,2110,2.0,1.17545,6.0,1.63415,-0.4586999999999999
290,30.439602371063504,italian,3711,2.0,0.4508499999999999,6.0,1.9663,-1.51545
291,30.28802190923784,victory,7747,2.0,1.8015,6.0,2.1191,-0.3175999999999999
292,30.26182281707045,touched,7435,2.0,2.0645,6.0,3.3517,-1.2872000000000003
293,30.24310917980802,dealing,1914,2.0,1.7673499999999998,6.0,5.26635,-3.499000000000001
294,30.170125994484557,healthy,3345,2.0,1.6416999999999995,6.0,1.1261499999999998,0.5155499999999997
295,29.891292799274396,factory,2527,2.0,2.15455,6.0,2.3184500000000003,-0.16390000000000038
296,29.872579162011967,enemies,2372,2.0,0.5614999999999999,6.0,3.2816,-2.7201000000000004
297,29.741583701174978,miracle,4626,2.0,1.6630499999999997,6.0,1.81185,-0.14880000000000027
298,29.668600515851523,central,1275,2.0,2.387,6.0,1.5186500000000005,0.8683499999999995
299,29.659243697220305,license,4144,2.0,1.20155,6.0,2.283,-1.08145
