,epoch,f2mean_neg,f2mean_pos,f6mean_neg,f6mean_pos,f2error_neg,f2error_pos,f6error_neg,f6error_pos
0,0.0,0.32864962204556125,0.33121105767719733,0.32993672180496636,0.3295023644208873,0.008580006652136402,0.01114917359573142,0.010071716587470941,0.010667423258497592
1,5.0,0.6366716749223198,0.6395759250526657,0.6385359861265816,0.6382530672444195,0.00016671203151424896,0.0024412320924911413,0.0016037407074757646,0.0021213410195135562
2,10.0,0.5777199141268342,0.5808890247149615,0.5799256229575125,0.5786771659282848,0.005704630384235742,0.008067742214421634,0.0074172246178297865,0.007777315058827005
3,15.0,0.385462349055379,0.38971149648243136,0.38807100832672226,0.38349640471156654,0.010168473980496832,0.012322912686899166,0.012277058382767934,0.012128475777460677
4,20.0,0.15219788781007562,0.15628402212911263,0.1543988816244874,0.14786562869388192,0.009994470774173675,0.011141058429162562,0.011683792572499489,0.010884033798152974
5,25.0,0.015042766463872497,0.01581829321451062,0.015440526746492426,0.014165454710190591,0.0001348015544733721,0.0005815680449319325,0.0006699685194035418,1.5067012372795181e-05
6,30.0,0.04429940227008152,0.042060503264183605,0.042911194421986244,0.04996663476948758,0.0006222881955400549,2.083243904004578e-06,0.0008979324923027928,0.00016285324889756328
7,35.0,0.027686523336366807,0.026540426808997916,0.02684065561321867,0.03140023840386362,0.0028100920590259874,0.003016014474666753,0.0024713873103857104,0.0033555395318662115
8,40.0,0.00453024814279559,0.005285665732225152,0.004875847703213908,0.004278763161653827,0.00014898255743882316,0.00020953833640431326,0.0002485653617542945,0.00024566928842566964
9,45.0,0.008003320719216203,0.008615320388339755,0.008214994209832177,0.008304624944187683,0.0006642876633657832,0.0004794772763022014,0.0004857194954746273,0.0005887810560093443
10,50.0,0.015060331410462164,0.015758650668535004,0.01506021696865757,0.015917964316928653,0.0005113293378423969,0.0007121967747609515,0.0005352482236054331,0.0008474793553600842
11,55.0,0.008728137479622117,0.010462502019403078,0.009415257562690677,0.007981602391392338,3.905694390777658e-05,0.00023539224726728568,0.00012671423787535482,0.00021894037296483557
12,60.0,0.012476267891945291,0.014520320464718434,0.013364494535168782,0.011642460239789978,0.00037421141485084915,7.243442359730883e-05,0.00019069700320133336,6.660701496994172e-05
13,65.0,0.01288686215845096,0.015554094669261607,0.014040479940163081,0.011309582122426987,0.00010517220985695965,0.00037135156895622655,0.0003187501222711103,0.00046071855623300295
14,70.0,0.014153626170393738,0.01743113085809872,0.01545393289861106,0.012048348618645196,0.00042238012996147206,4.248557234203497e-05,7.806433419554545e-05,8.615937096388346e-06
15,75.0,0.016155984414175845,0.019864366031248595,0.017725382240841525,0.013394750948055447,1.6740301174529224e-05,0.00022641726048562742,0.0002304810386611587,0.0003544620238810541
16,80.0,0.01770404080254373,0.021910107085907973,0.019344731305778413,0.014349084256762564,0.00043240059536703117,0.00010090842398822496,6.0172218934114584e-05,0.00026703491032141653
17,85.0,0.01985482117774807,0.024476286609771497,0.021562432142299984,0.015907339967455057,0.0002654412625096719,0.0001982882403682006,0.00021889325096655259,0.00036039404180519553
18,90.0,0.022038366905308047,0.026796461106536495,0.02352498693232865,0.017433170452882583,0.0001819263277417094,8.307657212300659e-05,0.00029405659924399905,0.00034879377564130294
19,95.0,0.02432559797215264,0.02925827451135569,0.02570396358617566,0.019067406827995657,0.00032922598654219754,0.00021101831334163418,0.00029024546923215634,0.0005016792721381744
20,100.0,0.026572004518292818,0.03166533591519047,0.027780852368397654,0.02075626963012596,0.0005119729668760856,0.00016620278852101655,0.00022321308105639585,0.00044680412387473016
21,105.0,0.028996445153750418,0.0340650677278018,0.029797109292453536,0.02258367347234954,0.0004348304154710523,0.00019459343136753182,0.00018688321727226669,0.0005234258931197423
22,110.0,0.031233798753259462,0.036367390006685846,0.031598279734651985,0.024439695310686543,0.0003445475939896584,9.57151698245985e-05,0.00045439643415713654,0.0004968140593328754
23,115.0,0.033461729691699166,0.03861049610136809,0.033466786879005256,0.026234785953959838,0.00028940070746531765,6.570162006138898e-05,0.0005831924602092593,0.0004994988344714147
24,120.0,0.03558225113016933,0.04059477487660752,0.035147031176436486,0.02788101342211474,0.0003001111856380904,0.00011727574821540283,0.000491653165449895,0.0005601234406676751
25,125.0,0.037567065084908265,0.04244823220374249,0.03670332450590004,0.02960010543813605,0.00042086325971683186,0.00014362633941986114,0.00037351155359946833,0.0006090535535145467
26,130.0,0.03949958496674327,0.044195684853894746,0.03812586001804766,0.031255174294646984,0.0005061908017707055,0.00018232812489238703,0.00040246425883680095,0.000718849606760552
27,135.0,0.0412043681110536,0.045715467594622326,0.03942563780425891,0.032617954448672305,0.00035424873106396776,0.00018913979611060586,0.00039686668077926543,0.0008595079808976571
28,140.0,0.042620431179376236,0.047008484799795705,0.04075854543448132,0.03382219750938609,0.00032648664423138435,0.00023442864633459526,0.00036629077847154246,0.0009228325729769594
29,145.0,0.044039029568976706,0.04834230848841936,0.04185615785971328,0.03506822752660207,0.0002840933902068035,0.00023991365396097347,0.00033122185449918976,0.0009406261492498832
30,150.0,0.04537109021783403,0.04956231268928041,0.04274533388881807,0.03631276059544792,0.000368944810222687,0.00025028071416687697,0.0002910017854950153,0.0008953067023231147
31,155.0,0.04653735066865462,0.05068766117457944,0.04348453068175234,0.037442055508858596,0.00046098938739946166,0.00024594732663622484,0.0002543634129733435,0.0008244830023173347
32,160.0,0.047636701692165315,0.05165087675944811,0.04439298158724134,0.03838863186752206,0.00033663290317986413,0.00014845864970147726,0.0003148201259573005,0.0007929063263709019
