,epoch,f2mean_neg,f2mean_pos,f6mean_neg,f6mean_pos,f2error_neg,f2error_pos,f6error_neg,f6error_pos
0,0.0,0.3600123944413594,0.36321390201853043,0.3605942602403841,0.36116766287213964,0.010578367269774347,0.013230438177322862,0.011495643772303608,0.01266515052691594
1,2.5,0.5304023194360415,0.5337790358798411,0.5312246141879102,0.531909503082743,0.15981155772490782,0.1573346956839878,0.15913471017522243,0.15807668968368738
2,7.5,0.6757851595922859,0.6790464210075604,0.6766406171528618,0.6774767850330092,0.013293376598522977,0.015412719213410418,0.01413469771861947,0.015394463898287079
3,10.0,0.6078547492014212,0.6117622658740249,0.6085977712264827,0.6089186775104412,0.08122378698938759,0.08269687434694595,0.08217754364499869,0.08395257142085516
4,15.0,0.4940451175525896,0.4989015104410739,0.4948620693592904,0.4943307798225307,0.17328968519698998,0.17411791858819403,0.1743173619785589,0.17670772278315303
5,17.5,0.38244634181630005,0.3871885847849424,0.38336028744550105,0.38266729131905153,0.28488846093327946,0.2858308442443255,0.2858191438923482,0.28837121128663223
6,22.5,0.2769213828834301,0.2803083403602452,0.2780010853521613,0.27857974085947607,0.2623343558202774,0.26619872131913935,0.26348764115752993,0.2637905931209789
7,25.0,0.2955740740357449,0.2975532640462898,0.2965578640428621,0.29874001529752936,0.24368166466796265,0.24895379763309475,0.2449308624668291,0.2436303186829256
8,30.0,0.18062396712079232,0.18402515762345503,0.1816838352515081,0.18226228505058148,0.15914408386137513,0.16372382863022308,0.16012950511440477,0.15919230686517952
9,32.5,0.1721003977939339,0.17658144907470877,0.17328965986290223,0.17275640415035454,0.16766765318823354,0.17116753717896932,0.16852368050301064,0.16869818776540646
10,37.5,0.06264632681153251,0.06568309113846267,0.06344209258092845,0.06253648147943697,0.05217583975601494,0.054911641408573575,0.0522173193213941,0.05226517647899656
11,40.0,0.06543323404245686,0.06829504579840286,0.06655845361147476,0.06521921986479845,0.049388932525090586,0.05229968674863339,0.04910095829084778,0.04958243809363507
12,45.0,0.013085393978062312,0.013938024554779868,0.013642597064850286,0.012675296156118145,0.003086061047357585,0.0027571889462042394,0.0020544131520423264,0.003922195793216014
13,47.5,0.015011152268174188,0.015917631140167653,0.015708337994965592,0.014434535568009332,0.0011603027572457097,0.0007775823608164546,1.1327778072977787e-05,0.002162956381324827
14,52.5,0.03274001836343554,0.0321841287026952,0.03371170393808521,0.03246001977304423,0.017831384399686182,0.015814113702446318,0.016529972423366505,0.019876092222853543
15,55.0,0.033176614797891996,0.032761078559421904,0.03432649712567725,0.032544646637308966,0.01739478796522973,0.015237163845719607,0.015915179235774464,0.019791465358588813
16,60.0,0.02151710236526563,0.02181008423179011,0.02317979430873043,0.020111966392294903,0.003153181291353439,0.0013621778362697815,0.002090562282293089,0.00517252232210504
17,62.5,0.02204823459959971,0.022524808490477825,0.023836568460048894,0.020411295448042148,0.0026220490570193593,0.0006474535775820647,0.0014337881309746253,0.004873193266357792
