,epoch,f2mean_neg,f2mean_pos,f6mean_neg,f6mean_pos,f2error_neg,f2error_pos,f6error_neg,f6error_pos
0,0.0,0.37763515933282765,0.37994033777025005,0.38032680008332553,0.3790394383284754,0.009616544274331701,0.01157732577588341,0.01138684415019664,0.011415127610500035
1,5.0,0.6934529995606413,0.6958633352309856,0.6963471058670309,0.6955948860879697,0.0016518704236445079,0.00013782151666041909,0.00031888966170878774,8.747567060540806e-06
2,10.0,0.673734054041515,0.676261661827977,0.6771983871625386,0.6756289161313177,0.0002836510585860763,0.002136041678475808,0.0017619842158206331,0.002049560379125514
3,15.0,0.5425444374938473,0.5459296981718369,0.5488100064265398,0.5427585075298602,0.002280778662335947,0.004242502758910193,0.004300533183515531,0.004358761746045103
4,20.0,0.33290741915044963,0.33699153688468064,0.34273983451103013,0.3305740133829074,0.003625263715843235,0.004969719630711049,0.005751909154872836,0.0054498570493475
5,25.0,0.10026103592544011,0.10361743598417172,0.10905069095930563,0.09708945493755275,0.002621430874305559,0.002723604192837563,0.0038594261467689017,0.0033060286452551366
6,30.0,0.01827552815779443,0.018403502020218822,0.01606799210227887,0.019783894844346887,0.0012562937229822436,0.0011594620418640606,0.0013284298598252985,0.001265992962410844
7,35.0,0.05526594588411096,0.053205031060184885,0.04715320401965184,0.06006480928873681,0.0009284951687289177,0.0017422023317072014,0.0005028247088558167,0.0013876510478999966
8,40.0,0.020833025993063675,0.019889439262192353,0.018656022642877745,0.022526713293406716,0.0008587347185485572,0.0011056417617763806,0.0005561298236045689,0.0011750880914050237
9,45.0,0.004538429758267647,0.005142055163994371,0.0066308429521397694,0.004157765680196136,0.00018925960750634663,0.0004373572685622802,0.0004400151685691263,0.00014728084102510423
10,50.0,0.012467612703684228,0.013241849568318373,0.011972277656235573,0.013457256291010399,0.00022639907469991242,0.0003848643635558681,0.0004869378484990954,0.00022273321967085022
11,55.0,0.015107309309238301,0.016324585227428606,0.0145542632875382,0.01613295136837615,0.0003899951973179464,0.0001743241137088427,8.144843346440285e-05,0.0005005201843560677
12,60.0,0.009475724152641868,0.011381843503252628,0.01121308890298292,0.009435277900430424,2.193812745511156e-05,0.0005348503613574491,0.0002661747039911996,1.986352471232411e-05
13,65.0,0.014451874859346245,0.016745118970767015,0.015949929888424613,0.014468624430636803,6.2572033081645376e-06,0.000652588331388107,0.000308710780363701,0.0001103139041882719
14,70.0,0.013530827387082518,0.016606401144771757,0.015985938148869866,0.013176461291219507,0.00013241303052957416,0.0005988109934118024,0.00039411434217244233,0.0001209560181115116
15,75.0,0.015498555991713401,0.019082742423058803,0.018089761996315627,0.01491532879062411,0.00012691893440403522,0.0008266779388667391,0.00031091449073648164,6.297851206677352e-05
16,80.0,0.01699741192477401,0.021225502209954675,0.01993254070333391,0.016166801018831924,0.0002308484067982449,0.0008840320965830227,0.00023924044741286535,2.0933876100864487e-05
17,85.0,0.018631868483918707,0.023411578407781526,0.02145900221332958,0.017574776357313627,8.990963520359717e-05,0.0010752065873291146,0.0004741149185821403,0.00015128947301606271
18,90.0,0.02081243953743206,0.025980803528281693,0.0236424590704301,0.019354434871490807,0.00019371226339334917,0.0010395877053330869,0.0003497271521036987,4.682529434473468e-05
19,95.0,0.022862858949050185,0.028319750005433124,0.025742572570338622,0.02102691881310701,6.425355086831473e-05,0.0011859410537552442,0.00047878170674557803,0.00017120272464324522
20,100.0,0.025125354018591922,0.031086061002206768,0.027237473157410024,0.023347248290818967,0.00030719297256320485,0.0013570115983128333,0.0003273729107493746,0.0002764472194703906
21,105.0,0.027246777866495545,0.03347876709880007,0.02903472049136227,0.025232428208539374,0.00023726892003469652,0.0014973706253772025,0.0004992347170804656,0.0003905058592231451
22,110.0,0.02967707603272411,0.036022209226442795,0.030947348074028318,0.02733763721320221,0.0002694781274363775,0.0014470935175563864,0.0005385253999885473,0.0003404105009275401
23,115.0,0.031931040862130805,0.03815398004107122,0.03251965059548857,0.029236291643831694,0.00033222099755627135,0.0015376985420574166,0.0004912206845542645,0.00042189646275014517
24,120.0,0.034097377926357364,0.04042816716444033,0.03391968342094781,0.031288576433414574,0.0003364808951567439,0.001527081238908205,0.000482305998838195,0.0003987750090041087
25,125.0,0.0360332771263383,0.042607193087979084,0.035229312329533406,0.03324259230637394,0.0002910144477210018,0.001561970911325438,0.0005055254184973268,0.00037804469741534175
26,130.0,0.03805660335221246,0.0445715583396835,0.03658114471761775,0.035148731053159625,0.0003471606897338594,0.001465104751002217,0.0005847384693044889,0.0002569494489366997
27,135.0,0.03994292579989696,0.046344645352449115,0.03784477958066619,0.03684376104440467,0.00037802897720319925,0.001489590393757418,0.0005888897557998727,0.0003082697048724589
28,140.0,0.04164428462086731,0.047933662096090165,0.039054856751038355,0.03840886284468505,0.0003571152432014501,0.0014684450469755435,0.0005768709822555236,0.0003346171473584333
29,145.0,0.04322745201050793,0.04941645443226264,0.04022164591933229,0.03986985792120917,0.00036785391986734334,0.0014790750325524953,0.0005989890683036243,0.0003854708607952291
30,150.0,0.044807243465477015,0.05078456076595749,0.04129025675625219,0.04134695626427319,0.0003851530256734729,0.0015321617081089295,0.0005822311462596597,0.00048323971728240003
31,155.0,0.04609295788111502,0.05201566331939055,0.042312900209562555,0.042581630360837765,0.00045705221800312537,0.001558143579285319,0.0005749982401076562,0.0004467905202220831
32,160.0,0.047299168299696465,0.053288851772083645,0.04314806265824912,0.04389664813762584,0.0006355538466729475,0.0015751136726407204,0.00042378269590114676,0.0003863413497105054
